petal_height,petal_width,opening_degree,layer_index,curvature_intensity,bone_root_start_x,bone_root_start_y,bone_root_end_x,bone_root_end_y,bone_middle_start_x,bone_middle_start_y,bone_middle_end_x,bone_middle_end_y,bone_left_start_x,bone_left_start_y,bone_left_end_x,bone_left_end_y,bone_right_start_x,bone_right_start_y,bone_right_end_x,bone_right_end_y
3.061904,1.205531,0.208828,0,1.490463,0.0,0.0,0.0,0.745245,0.0,0.734857,0.0,1.59214,0.0,1.59219,-0.339903,2.209788,0.0,1.59219,0.341212,2.222279
1.245777,0.700088,0.051647,0,1.074546,0.0,0.0,0.0,0.296984,0.0,0.298987,0.0,0.620981,0.0,0.647804,-0.169296,0.885869,0.0,0.647804,0.16607,0.946495
0.657281,0.532787,0.221295,1,0.510182,0.0,0.0,0.0,0.178521,0.0,0.177466,0.0,0.387245,0.0,0.384509,-0.138078,0.535618,0.0,0.384509,0.137001,0.531337
2.760686,0.871367,0.560754,1,0.625107,0.0,0.0,0.0,0.768594,0.0,0.745385,0.0,1.680183,0.0,1.615001,-0.301293,2.249034,0.0,1.615001,0.28549,2.168819
1.978683,0.858136,0.287865,2,0.501021,0.0,0.0,0.0,0.621657,0.0,0.593605,0.0,1.25819,0.0,1.286144,-0.221691,1.770932,0.0,1.286144,0.225688,1.735773
2.381304,1.001035,0.956606,2,1.049262,0.0,0.0,0.0,0.693583,0.0,0.714391,0.0,1.518118,0.0,1.547848,-0.433071,2.139685,0.0,1.547848,0.44098,2.266954
1.228786,0.382392,0.361388,1,0.598694,0.0,0.0,0.0,0.334545,0.0,0.331772,0.0,0.735813,0.0,0.71884,-0.109654,0.970005,0.0,0.71884,0.109425,0.970633
1.880129,0.390319,0.768864,0,0.51945,0.0,0.0,0.0,0.440571,0.0,0.451231,0.0,0.997238,0.0,0.977667,-0.142714,1.390057,0.0,0.977667,0.144635,1.319094
3.584137,0.676421,0.037434,1,1.492748,0.0,0.0,0.0,0.95202,0.0,0.967717,0.0,2.093938,0.0,2.09672,-0.161448,2.856261,0.0,2.09672,0.159127,3.054574
0.752442,0.701079,0.608851,1,1.413915,0.0,0.0,0.0,0.208171,0.0,0.203159,0.0,0.436359,0.0,0.440178,-0.257471,0.610187,0.0,0.440178,0.276642,0.610121
3.796552,0.308687,0.454379,2,1.204228,0.0,0.0,0.0,1.178229,0.0,1.138966,0.0,2.460495,0.0,2.467759,-0.100815,3.546284,0.0,2.467759,0.097825,3.495233
0.636926,0.974565,0.80969,0,1.370671,0.0,0.0,0.0,0.159955,0.0,0.152862,0.0,0.326124,0.0,0.331202,-0.38964,0.444815,0.0,0.331202,0.386618,0.453017
2.581178,1.357755,0.355961,0,0.726681,0.0,0.0,0.0,0.64496,0.0,0.619483,0.0,1.418805,0.0,1.342212,-0.4035,1.836309,0.0,1.342212,0.409236,1.885634
1.887499,1.259626,0.176805,1,0.571672,0.0,0.0,0.0,0.513745,0.0,0.509625,0.0,1.094394,0.0,1.104187,-0.298933,1.494971,0.0,1.104187,0.307066,1.619107
1.259822,0.302856,0.45349,0,1.114703,0.0,0.0,0.0,0.283434,0.0,0.302357,0.0,0.647384,0.0,0.655108,-0.100793,0.972367,0.0,0.655108,0.102849,0.931891
2.3689,0.561367,0.19873,1,1.154705,0.0,0.0,0.0,0.657694,0.0,0.639603,0.0,1.388119,0.0,1.385807,-0.153338,1.991877,0.0,1.385807,0.141028,1.857198
3.249149,1.307221,0.291407,1,1.453571,0.0,0.0,0.0,0.885909,0.0,0.87727,0.0,1.936416,0.0,1.900752,-0.41122,2.624506,0.0,1.900752,0.380552,2.61849
2.380165,0.645468,0.947786,2,1.049273,0.0,0.0,0.0,0.717774,0.0,0.71405,0.0,1.602948,0.0,1.547108,-0.287885,2.155489,0.0,1.547108,0.277808,2.06027
3.1386,0.904396,0.165937,0,1.417095,0.0,0.0,0.0,0.757089,0.0,0.753264,0.0,1.711009,0.0,1.632072,-0.244529,2.23176,0.0,1.632072,0.245056,2.234575
3.169,1.384094,0.671173,0,1.492288,0.0,0.0,0.0,0.768703,0.0,0.76056,0.0,1.618725,0.0,1.64788,-0.513862,2.477042,0.0,1.64788,0.532035,2.368129
3.482509,0.234438,0.686835,2,1.482854,0.0,0.0,0.0,1.030649,0.0,1.044753,0.0,2.264626,0.0,2.263631,-0.090344,3.09785,0.0,2.263631,0.089416,3.108582
1.898307,0.535879,0.527378,1,1.37388,0.0,0.0,0.0,0.53325,0.0,0.512543,0.0,1.104256,0.0,1.11051,-0.181453,1.525845,0.0,1.11051,0.185593,1.54864
1.052132,0.27023,0.319988,1,0.617915,0.0,0.0,0.0,0.272343,0.0,0.284076,0.0,0.602619,0.0,0.615497,-0.079706,0.854951,0.0,0.615497,0.080079,0.866085
3.696856,0.276002,0.846688,2,1.286905,0.0,0.0,0.0,1.108303,0.0,1.109057,0.0,2.418062,0.0,2.402956,-0.113747,3.226313,0.0,2.402956,0.112582,3.363411
2.51371,0.261268,0.767067,1,1.42843,0.0,0.0,0.0,0.686986,0.0,0.678702,0.0,1.417679,0.0,1.47052,-0.105975,2.029917,0.0,1.47052,0.111072,2.017788
0.708341,0.418538,0.205715,0,1.341341,0.0,0.0,0.0,0.175721,0.0,0.170002,0.0,0.36023,0.0,0.368337,-0.115452,0.510629,0.0,0.368337,0.11445,0.513069
0.547561,0.842949,0.05266,2,0.850275,0.0,0.0,0.0,0.162456,0.0,0.164268,0.0,0.346237,0.0,0.355915,-0.190711,0.488229,0.0,0.355915,0.200318,0.496941
1.982175,0.235681,0.888136,0,1.083475,0.0,0.0,0.0,0.478355,0.0,0.475722,0.0,1.069497,0.0,1.030731,-0.096074,1.449644,0.0,1.030731,0.104186,1.461815
3.222065,0.902398,0.769202,0,1.015161,0.0,0.0,0.0,0.768641,0.0,0.773296,0.0,1.648028,0.0,1.675474,-0.348765,2.320323,0.0,1.675474,0.34135,2.302159
3.41961,0.755682,0.835185,1,0.738262,0.0,0.0,0.0,0.932231,0.0,0.923295,0.0,2.070443,0.0,2.000472,-0.314708,2.778855,0.0,2.000472,0.297972,2.809463
1.612118,0.872646,0.217058,1,1.256192,0.0,0.0,0.0,0.441912,0.0,0.435272,0.0,0.944143,0.0,0.943089,-0.239982,1.30488,0.0,0.943089,0.236136,1.302147
2.27967,0.365311,0.838242,0,0.896576,0.0,0.0,0.0,0.509685,0.0,0.547121,0.0,1.198941,0.0,1.185428,-0.148031,1.654851,0.0,1.185428,0.144105,1.702361
1.825871,0.664688,0.418152,1,0.676404,0.0,0.0,0.0,0.465686,0.0,0.492985,0.0,1.133626,0.0,1.068134,-0.1965,1.373029,0.0,1.068134,0.201206,1.491691
0.996105,0.540163,0.355945,1,1.025768,0.0,0.0,0.0,0.266753,0.0,0.268948,0.0,0.57942,0.0,0.582722,-0.168938,0.828453,0.0,0.582722,0.167946,0.804652
0.806486,0.901705,0.400445,2,0.811137,0.0,0.0,0.0,0.237375,0.0,0.241946,0.0,0.540085,0.0,0.524216,-0.261144,0.695264,0.0,0.524216,0.268771,0.713483
2.365517,0.233843,0.555149,2,1.119431,0.0,0.0,0.0,0.680127,0.0,0.709655,0.0,1.605845,0.0,1.537586,-0.082001,2.177043,0.0,1.537586,0.08003,2.082307
2.263596,0.389597,0.117689,2,1.465158,0.0,0.0,0.0,0.694201,0.0,0.679079,0.0,1.531273,0.0,1.471338,-0.099833,2.038736,0.0,1.471338,0.096892,1.935959
2.362061,1.39953,0.869802,1,0.750494,0.0,0.0,0.0,0.643341,0.0,0.637757,0.0,1.38325,0.0,1.381806,-0.571312,1.892032,0.0,1.381806,0.540555,1.901062
2.475458,1.257618,0.815112,0,0.824461,0.0,0.0,0.0,0.612178,0.0,0.59411,0.0,1.266108,0.0,1.287238,-0.484641,1.749337,0.0,1.287238,0.493517,1.802302
1.407669,0.433889,0.395436,1,0.819279,0.0,0.0,0.0,0.397303,0.0,0.380071,0.0,0.807195,0.0,0.823486,-0.132851,1.145127,0.0,0.823486,0.119545,1.097231
2.917568,1.239844,0.400258,2,1.244343,0.0,0.0,0.0,0.891436,0.0,0.87527,0.0,1.855767,0.0,1.896419,-0.386724,2.655215,0.0,1.896419,0.379877,2.553148
3.280421,0.93089,0.243904,2,0.779004,0.0,0.0,0.0,0.956374,0.0,0.984126,0.0,2.133877,0.0,2.132274,-0.257512,2.949326,0.0,2.132274,0.252268,2.860558
3.3876,0.522563,0.436285,0,0.993636,0.0,0.0,0.0,0.790699,0.0,0.813024,0.0,1.722282,0.0,1.761552,-0.172234,2.422403,0.0,1.761552,0.165862,2.514772
0.732395,0.773046,0.243231,0,0.853268,0.0,0.0,0.0,0.180323,0.0,0.175775,0.0,0.376756,0.0,0.380846,-0.20992,0.50572,0.0,0.380846,0.205348,0.54146
3.887696,0.394418,0.468228,1,0.53006,0.0,0.0,0.0,1.01438,0.0,1.049678,0.0,2.290191,0.0,2.274302,-0.123294,3.11086,0.0,2.274302,0.122185,3.155212
2.04693,1.060977,0.561107,2,1.13494,0.0,0.0,0.0,0.650699,0.0,0.614079,0.0,1.371567,0.0,1.330505,-0.348354,1.703746,0.0,1.330505,0.374406,1.767777
2.660247,0.913772,0.194458,0,0.800137,0.0,0.0,0.0,0.654338,0.0,0.638459,0.0,1.382208,0.0,1.383328,-0.233487,1.936679,0.0,1.383328,0.227094,1.94922
3.863801,0.92395,0.647135,0,1.079855,0.0,0.0,0.0,0.939251,0.0,0.927312,0.0,2.004223,0.0,2.009176,-0.336614,2.794199,0.0,2.009176,0.347234,2.761448
3.565195,0.561788,0.950138,1,1.273516,0.0,0.0,0.0,0.989478,0.0,0.962603,0.0,2.067121,0.0,2.085639,-0.243271,2.879724,0.0,2.085639,0.230296,2.961328
2.632817,1.374027,0.067751,0,0.829528,0.0,0.0,0.0,0.605868,0.0,0.631876,0.0,1.379989,0.0,1.369065,-0.300857,1.837697,0.0,1.369065,0.304814,1.900545
3.509415,1.392978,0.942653,0,1.156551,0.0,0.0,0.0,0.863971,0.0,0.84226,0.0,1.928199,0.0,1.824896,-0.593797,2.388686,0.0,1.824896,0.596781,2.493138
2.354916,0.347843,0.497539,1,0.512755,0.0,0.0,0.0,0.659557,0.0,0.635827,0.0,1.429057,0.0,1.377626,-0.106824,1.947698,0.0,1.377626,0.103555,1.890461
3.800523,0.70353,0.992077,0,0.580926,0.0,0.0,0.0,0.951696,0.0,0.912125,0.0,1.833127,0.0,1.976272,-0.305132,2.806579,0.0,1.976272,0.300135,2.733666
2.832453,1.157957,0.088342,1,0.885087,0.0,0.0,0.0,0.739525,0.0,0.764762,0.0,1.62509,0.0,1.656985,-0.282685,2.265555,0.0,1.656985,0.277112,2.260334
3.530414,1.337208,0.989449,2,0.588672,0.0,0.0,0.0,1.0116,0.0,1.059124,0.0,2.308759,0.0,2.294769,-0.550013,3.270479,0.0,2.294769,0.567749,3.112322
0.523804,0.481041,0.326654,0,1.491232,0.0,0.0,0.0,0.128185,0.0,0.125713,0.0,0.284077,0.0,0.272378,-0.142144,0.37802,0.0,0.272378,0.149729,0.356883
3.906253,0.286149,0.48501,0,0.661504,0.0,0.0,0.0,0.974415,0.0,0.937501,0.0,2.000041,0.0,2.031252,-0.089882,2.829598,0.0,2.031252,0.092716,2.847563
3.323738,1.063531,0.613101,1,0.693852,0.0,0.0,0.0,0.917264,0.0,0.897409,0.0,1.909582,0.0,1.944387,-0.366068,2.827593,0.0,1.944387,0.370337,2.719821
1.14949,0.676128,0.125604,1,0.723924,0.0,0.0,0.0,0.318487,0.0,0.310362,0.0,0.690567,0.0,0.672452,-0.164967,0.941834,0.0,0.672452,0.15306,0.879873
3.886452,1.233882,0.639884,1,1.260828,0.0,0.0,0.0,1.074578,0.0,1.049342,0.0,2.231474,0.0,2.273574,-0.462906,3.051234,0.0,2.273574,0.465446,3.243742
1.311348,0.833458,0.920349,0,1.318395,0.0,0.0,0.0,0.309962,0.0,0.314723,0.0,0.67941,0.0,0.681901,-0.317662,0.943636,0.0,0.681901,0.348557,0.918364
0.780286,0.88254,0.812924,1,0.961597,0.0,0.0,0.0,0.210873,0.0,0.210677,0.0,0.462489,0.0,0.456467,-0.332018,0.634825,0.0,0.456467,0.359523,0.619605
2.466872,1.336617,0.137406,0,1.015426,0.0,0.0,0.0,0.601303,0.0,0.592049,0.0,1.217135,0.0,1.282773,-0.336224,1.696157,0.0,1.282773,0.346198,1.807433
3.058637,1.187151,0.7769,1,0.949743,0.0,0.0,0.0,0.805755,0.0,0.825832,0.0,1.768098,0.0,1.789303,-0.453671,2.604137,0.0,1.789303,0.456922,2.494229
2.040687,1.194457,0.527959,1,1.053728,0.0,0.0,0.0,0.514709,0.0,0.550985,0.0,1.220347,0.0,1.193802,-0.418074,1.708271,0.0,1.193802,0.419013,1.731525
2.905333,0.608856,0.389865,2,0.724038,0.0,0.0,0.0,0.834052,0.0,0.8716,0.0,1.806444,0.0,1.888466,-0.18357,2.70127,0.0,1.888466,0.181089,2.544092
0.872739,1.432442,0.608015,0,1.274872,0.0,0.0,0.0,0.220043,0.0,0.209457,0.0,0.457346,0.0,0.453824,-0.534184,0.607822,0.0,0.453824,0.515553,0.600896
3.643554,1.300004,0.821384,1,0.913023,0.0,0.0,0.0,0.979815,0.0,0.98376,0.0,2.117956,0.0,2.131479,-0.503758,2.799293,0.0,2.131479,0.517514,2.983052
2.2003,0.739548,0.867271,1,1.153831,0.0,0.0,0.0,0.599462,0.0,0.594081,0.0,1.312078,0.0,1.287175,-0.307504,1.736986,0.0,1.287175,0.295612,1.792336
1.174307,1.0079,0.445914,2,1.315796,0.0,0.0,0.0,0.353305,0.0,0.352292,0.0,0.7617,0.0,0.763299,-0.329072,1.04451,0.0,0.763299,0.329124,1.025566
0.502535,0.450108,0.201582,1,1.485916,0.0,0.0,0.0,0.131847,0.0,0.135684,0.0,0.299366,0.0,0.293983,-0.131333,0.415309,0.0,0.293983,0.11927,0.410153
