base_size,layer_index,petal_index,opening_degree,cp1_x,cp1_y,cp2_x,cp2_y,cp3_x,cp3_y,cp4_x,cp4_y,cp5_x,cp5_y,cp6_x,cp6_y,cp7_x,cp7_y,cp8_x,cp8_y,extrude_depth
7.548507,2,7,0.616414,-0.760654,0.0,-1.040374,1.963687,-0.743077,4.833952,-0.434823,7.70524,0.172602,7.459566,0.469142,7.3745,0.695215,4.5476,1.106954,1.937756,0.024865
7.548507,2,8,0.616414,-0.780015,0.0,-0.992704,1.869785,-0.712551,4.841141,-0.446271,7.240138,0.198156,7.630427,0.441735,7.092862,0.721984,4.749511,1.02591,1.914116,0.024479
7.548507,2,9,0.616414,-0.730113,0.0,-1.006812,1.901644,-0.761598,4.584366,-0.461546,7.155074,0.187233,7.855851,0.442468,7.39507,0.729754,4.775588,0.992472,1.962276,0.02595
7.548507,2,10,0.616414,-0.738371,0.0,-1.015197,1.934464,-0.763089,4.524071,-0.447719,7.317238,0.207428,7.540185,0.451102,7.338114,0.72898,4.738705,1.011489,1.873258,0.023833
7.548507,2,11,0.616414,-0.761678,0.0,-1.033712,1.890261,-0.727782,4.500157,-0.4206,7.634987,0.196402,7.358681,0.42993,7.342148,0.767509,4.677166,1.092616,1.873962,0.024631
7.548507,2,12,0.616414,-0.744748,0.0,-1.003423,1.881225,-0.767225,4.647121,-0.441371,7.422718,0.187999,7.528121,0.448757,7.423871,0.697249,4.614337,0.995451,1.96327,0.025923
4.837938,0,0,0.518999,-0.374261,0.0,-0.525256,1.016394,-0.370199,2.400077,-0.217538,3.719825,0.01271,4.0765,0.217746,3.558731,0.379871,2.49906,0.520878,1.011465,0.020253
4.837938,0,1,0.518999,-0.370992,0.0,-0.520189,0.976676,-0.373032,2.437029,-0.225683,3.913399,-0.014199,4.074916,0.236406,3.746117,0.369658,2.466334,0.510226,1.015345,0.020863
4.837938,0,2,0.518999,-0.367464,0.0,-0.546458,0.998657,-0.374705,2.545439,-0.226906,4.014779,-0.011363,4.137094,0.218142,3.832102,0.389704,2.478134,0.536633,1.035272,0.020844
4.837938,0,3,0.518999,-0.372785,0.0,-0.483411,1.066827,-0.369137,2.426718,-0.240483,4.055368,0.005567,4.071092,0.227078,3.899631,0.375135,2.375517,0.520844,1.062937,0.020612
4.837938,0,4,0.518999,-0.37535,0.0,-0.507297,0.991947,-0.356659,2.349129,-0.228198,3.750932,-0.000822,4.106007,0.216079,3.75521,0.363701,2.450994,0.536643,1.008796,0.02006
4.837938,1,0,0.518999,-0.417488,0.0,-0.589391,1.137757,-0.413171,2.592471,-0.248317,4.533621,0.067782,4.353086,0.255324,4.470128,0.421295,2.981521,0.553653,1.136201,0.017831
4.837938,1,1,0.518999,-0.430311,0.0,-0.594173,1.162149,-0.434474,2.790834,-0.265654,4.457605,0.064888,4.323775,0.269526,4.287703,0.43174,2.700181,0.574935,1.11275,0.01827
4.837938,1,2,0.518999,-0.410441,0.0,-0.589767,1.10196,-0.412405,2.785042,-0.253312,4.274625,0.037895,4.719968,0.259665,4.546592,0.427881,2.642376,0.618674,1.117508,0.018242
4.837938,1,3,0.518999,-0.430409,0.0,-0.612105,1.118311,-0.409426,2.690425,-0.246968,4.487103,0.049135,4.447393,0.255987,4.338486,0.437297,2.838751,0.583543,1.188621,0.018666
4.837938,1,4,0.518999,-0.44163,0.0,-0.600764,1.134354,-0.410113,2.812379,-0.249199,4.206537,0.054436,4.405375,0.245068,4.367764,0.432089,2.749192,0.572745,1.149324,0.018528
4.837938,1,5,0.518999,-0.433944,0.0,-0.562608,1.142547,-0.413154,2.662456,-0.260697,4.758213,0.054008,4.401527,0.247179,4.364611,0.437814,2.798009,0.563359,1.171217,0.0187
4.837938,1,6,0.518999,-0.419755,0.0,-0.569761,1.089635,-0.422893,2.789469,-0.248516,4.705474,0.045259,4.247695,0.249952,4.253799,0.429259,2.738326,0.6212,1.122417,0.017825
4.837938,1,7,0.518999,-0.430079,0.0,-0.604558,1.067951,-0.410373,2.757791,-0.241799,4.172935,0.052746,4.710253,0.25635,4.443742,0.414376,2.766986,0.590904,1.175323,0.018991
4.837938,2,0,0.518999,-0.453874,0.0,-0.690848,1.262007,-0.477895,3.124187,-0.286927,4.906681,0.089986,5.253347,0.285823,5.060354,0.471743,3.106436,0.647936,1.271407,0.016135
4.837938,2,1,0.518999,-0.439093,0.0,-0.673454,1.290463,-0.481924,2.888129,-0.292835,5.071839,0.099692,4.99066,0.292531,5.095179,0.452738,3.03602,0.667574,1.29346,0.01605
4.837938,2,2,0.518999,-0.472665,0.0,-0.66112,1.230292,-0.441818,3.113908,-0.272951,4.811148,0.097088,5.229054,0.287817,4.999144,0.467521,2.889055,0.699025,1.225951,0.016017
4.837938,2,3,0.518999,-0.46809,0.0,-0.677017,1.285487,-0.481766,3.117208,-0.275801,5.04447,0.114181,5.047511,0.280842,5.103343,0.451443,2.993545,0.653757,1.234033,0.016825
4.837938,2,4,0.518999,-0.477689,0.0,-0.656595,1.295358,-0.446984,3.000466,-0.285762,4.731059,0.102486,4.975432,0.272597,4.744625,0.436442,3.115961,0.678384,1.289662,0.015503
4.837938,2,5,0.518999,-0.450642,0.0,-0.646549,1.214818,-0.453401,3.054887,-0.288598,5.063107,0.092989,5.169981,0.292385,5.150969,0.477933,3.044236,0.695631,1.27437,0.015929
4.837938,2,6,0.518999,-0.461278,0.0,-0.665774,1.238739,-0.474685,3.017742,-0.268863,4.855786,0.085066,5.266619,0.281511,4.84234,0.47336,2.932643,0.67763,1.286305,0.01663
4.837938,2,7,0.518999,-0.447611,0.0,-0.637078,1.230173,-0.456465,3.10061,-0.286014,5.039014,0.099156,4.987881,0.273619,5.111405,0.454977,2.869717,0.635615,1.321504,0.016309
4.837938,2,8,0.518999,-0.448559,0.0,-0.63988,1.21716,-0.453937,2.998888,-0.282926,5.075449,0.093884,4.963751,0.273643,5.06871,0.480324,3.056668,0.63996,1.305354,0.01648
4.837938,2,9,0.518999,-0.461278,0.0,-0.664333,1.255328,-0.47381,3.049584,-0.284611,5.111436,0.094042,5.222978,0.290022,5.053898,0.462903,3.169564,0.657864,1.19013,0.016085
4.837938,2,10,0.518999,-0.488531,0.0,-0.666731,1.323296,-0.480836,3.239361,-0.278224,4.696633,0.098965,5.166658,0.274309,4.877783,0.454265,3.233742,0.659525,1.212659,0.016434
4.837938,2,11,0.518999,-0.464091,0.0,-0.636522,1.268415,-0.473681,3.054021,-0.289153,5.019999,0.109769,4.863077,0.284776,4.816818,0.472179,3.097799,0.651602,1.293878,0.016695
4.837938,2,12,0.518999,-0.480029,0.0,-0.6875,1.269702,-0.492381,3.037499,-0.282296,4.876964,0.10203,5.181359,0.276325,4.928478,0.470706,3.040084,0.658509,1.260487,0.016719
4.03874,0,0,0.579974,-0.312641,0.0,-0.432608,0.78247,-0.304129,1.888403,-0.190984,3.04428,-0.010064,3.206781,0.185296,3.235517,0.325711,2.020919,0.432113,0.86054,0.016425
4.03874,0,1,0.579974,-0.321057,0.0,-0.440438,0.8015,-0.304645,2.018611,-0.190347,3.232795,-0.009094,3.22817,0.202943,3.087536,0.32343,2.061426,0.438886,0.803272,0.016671
4.03874,0,2,0.579974,-0.329843,0.0,-0.445092,0.830058,-0.327336,1.96937,-0.191746,3.063633,0.00949,3.253658,0.201485,3.263029,0.307098,2.034567,0.446061,0.827801,0.016338
4.03874,0,3,0.579974,-0.322961,0.0,-0.419242,0.803119,-0.314413,1.973176,-0.183156,3.07435,-0.007164,3.213463,0.198156,3.105122,0.312148,2.074203,0.455303,0.809976,0.017032
4.03874,0,4,0.579974,-0.314401,0.0,-0.448432,0.829946,-0.319398,2.08507,-0.189417,3.122844,0.000688,3.294511,0.181367,3.125526,0.317951,2.03527,0.415802,0.817852,0.015816
4.03874,1,0,0.579974,-0.343619,0.0,-0.535253,0.905787,-0.353923,2.270882,-0.206182,3.538093,0.045931,3.834769,0.225221,3.564248,0.356991,2.294287,0.493697,0.936148,0.014776
4.03874,1,1,0.579974,-0.348485,0.0,-0.527446,0.920043,-0.361339,2.222031,-0.208938,3.447839,0.043723,3.762103,0.207301,3.470305,0.357487,2.316594,0.496406,0.890873,0.016141
4.03874,1,2,0.579974,-0.342105,0.0,-0.49306,0.924779,-0.365265,2.286674,-0.217858,3.630236,0.051059,3.732566,0.217499,3.614578,0.353656,2.310654,0.493589,0.94671,0.014968
4.03874,1,3,0.579974,-0.337196,0.0,-0.480717,0.917315,-0.352397,2.240883,-0.208851,3.470313,0.044562,3.402846,0.206928,3.723185,0.365926,2.170836,0.488876,0.958163,0.014239
4.03874,1,4,0.579974,-0.380018,0.0,-0.526021,0.94032,-0.349517,2.22467,-0.214451,3.623567,0.038963,3.783837,0.210852,3.693953,0.351348,2.235041,0.505697,0.907137,0.015724
4.03874,1,5,0.579974,-0.359678,0.0,-0.501053,0.987708,-0.335664,2.14816,-0.212963,3.581396,0.049654,3.670638,0.217384,3.420713,0.351283,2.285702,0.518286,0.874946,0.015248
4.03874,1,6,0.579974,-0.366564,0.0,-0.531508,1.001323,-0.346804,2.156643,-0.230986,3.593285,0.050935,3.787539,0.21872,3.717588,0.355637,2.283934,0.471295,1.000618,0.0149
4.03874,1,7,0.579974,-0.361601,0.0,-0.50488,0.92256,-0.364281,2.2389,-0.213761,3.58077,0.054932,3.748712,0.217073,3.55721,0.356691,2.240428,0.508533,0.970895,0.014561
4.03874,2,0,0.579974,-0.409662,0.0,-0.556279,1.017046,-0.394517,2.543778,-0.237478,4.188739,0.105244,4.340086,0.23108,3.789603,0.389222,2.599925,0.549719,1.053645,0.01315
4.03874,2,1,0.579974,-0.398014,0.0,-0.553447,1.002819,-0.385511,2.435847,-0.236326,4.185181,0.08443,4.245399,0.248056,3.987695,0.411442,2.479343,0.54419,1.024482,0.013258
4.03874,2,2,0.579974,-0.400842,0.0,-0.549694,1.012818,-0.384167,2.559788,-0.241078,3.997425,0.098,4.352686,0.225128,3.961493,0.381325,2.52519,0.534799,1.036556,0.013199
4.03874,2,3,0.579974,-0.404414,0.0,-0.551985,1.049219,-0.380507,2.589973,-0.240096,3.934804,0.079223,4.259637,0.227525,3.979217,0.408381,2.50949,0.540414,0.958115,0.012866
4.03874,2,4,0.579974,-0.384373,0.0,-0.573103,1.027828,-0.376334,2.443875,-0.234077,3.999229,0.0943,4.078735,0.237829,3.9813,0.387211,2.623612,0.54769,1.064307,0.013049
4.03874,2,5,0.579974,-0.413663,0.0,-0.558952,1.049785,-0.407783,2.460682,-0.241916,4.157891,0.088743,4.039622,0.24155,3.965773,0.390345,2.560302,0.566332,1.016322,0.012713
4.03874,2,6,0.579974,-0.385083,0.0,-0.557099,1.027612,-0.41281,2.387012,-0.234959,4.086118,0.092673,4.165609,0.24503,3.92517,0.40578,2.4471,0.540792,1.059514,0.013707
4.03874,2,7,0.579974,-0.372966,0.0,-0.560856,1.036018,-0.404707,2.436,-0.245552,3.963328,0.094437,4.103124,0.252706,4.088872,0.396974,2.630057,0.567436,1.065832,0.013784
4.03874,2,8,0.579974,-0.401617,0.0,-0.578661,1.068465,-0.400365,2.485839,-0.226735,4.149722,0.09748,4.077321,0.225836,4.041304,0.395037,2.483186,0.601595,1.02108,0.01392
4.03874,2,9,0.579974,-0.397123,0.0,-0.570665,1.027215,-0.398064,2.416545,-0.250012,3.906811,0.092552,4.157807,0.233898,4.122975,0.411052,2.519722,0.547681,1.022174,0.013838
4.03874,2,10,0.579974,-0.359729,0.0,-0.534989,1.02327,-0.386269,2.414217,-0.24529,4.064434,0.098097,4.129386,0.22994,4.008623,0.39317,2.335145,0.592709,1.107535,0.013249
4.03874,2,11,0.579974,-0.380089,0.0,-0.554553,1.070328,-0.394967,2.510518,-0.239707,4.121579,0.089,4.135096,0.236894,3.97813,0.398666,2.537907,0.548983,1.075738,0.014108
4.03874,2,12,0.579974,-0.39575,0.0,-0.562292,1.059713,-0.402119,2.517181,-0.234388,3.993141,0.084288,4.181153,0.233948,4.025465,0.39378,2.474035,0.558994,1.015788,0.012996
7.163445,0,0,0.833166,-0.605705,0.0,-0.794386,1.377188,-0.572129,3.24724,-0.354616,5.046094,-0.006007,5.249723,0.343754,4.903012,0.568699,3.391862,0.839698,1.37042,0.027012
7.163445,0,1,0.833166,-0.577134,0.0,-0.865702,1.392438,-0.575964,3.303288,-0.343,5.145883,0.006584,5.551883,0.358891,5.289594,0.592009,3.399814,0.836498,1.335242,0.027632
7.163445,0,2,0.833166,-0.602746,0.0,-0.795915,1.388713,-0.584404,3.215617,-0.353255,4.93603,-0.014258,5.350125,0.346834,5.308746,0.557038,3.214374,0.824432,1.325378,0.026001
7.163445,0,3,0.833166,-0.571208,0.0,-0.839901,1.318515,-0.595381,3.288526,-0.357195,5.322665,0.006617,5.704658,0.327356,5.067082,0.591964,3.298193,0.795929,1.374722,0.028289
7.163445,0,4,0.833166,-0.584603,0.0,-0.830898,1.404061,-0.613571,3.325269,-0.346339,5.152964,0.008351,5.602421,0.353829,5.275994,0.580609,3.320865,0.86951,1.388341,0.025547
7.163445,1,0,0.833166,-0.626073,0.0,-0.916926,1.606946,-0.679088,3.530805,-0.372005,5.470262,0.125391,6.218539,0.386196,6.018846,0.618167,3.724118,0.93001,1.432565,0.023757
7.163445,1,1,0.833166,-0.676247,0.0,-0.921172,1.560241,-0.612437,3.630455,-0.416742,5.698503,0.1338,6.142504,0.400929,6.244265,0.670682,3.704675,0.97594,1.550173,0.023597
7.163445,1,2,0.833166,-0.656203,0.0,-0.906188,1.502405,-0.648956,3.734977,-0.40003,6.186115,0.113755,6.360061,0.379755,6.101445,0.663252,3.419529,0.89624,1.472778,0.024315
7.163445,1,3,0.833166,-0.687102,0.0,-0.900333,1.508665,-0.656533,3.559851,-0.418829,6.163671,0.118586,6.309839,0.383911,5.704927,0.666829,3.320967,0.935218,1.658374,0.024209
7.163445,1,4,0.833166,-0.697359,0.0,-0.936078,1.567334,-0.673802,3.694072,-0.404217,5.892388,0.123122,5.946124,0.39954,5.780149,0.634243,3.688621,0.906782,1.561253,0.023351
7.163445,1,5,0.833166,-0.654171,0.0,-0.926244,1.552804,-0.653486,3.512319,-0.392679,5.871556,0.135113,6.22265,0.389161,6.284224,0.659579,3.615573,0.920877,1.59188,0.02389
7.163445,1,6,0.833166,-0.671541,0.0,-0.914397,1.555038,-0.665491,3.760443,-0.388247,5.808546,0.143251,6.087368,0.380867,6.2566,0.667375,3.954965,0.927146,1.539503,0.025357
7.163445,1,7,0.833166,-0.618797,0.0,-0.936725,1.568283,-0.666804,3.562147,-0.40138,5.856093,0.094288,6.213559,0.396053,5.719628,0.641649,3.544548,0.969079,1.597963,0.024486
7.163445,2,0,0.833166,-0.728831,0.0,-1.056962,1.614652,-0.690799,3.962833,-0.440523,6.605567,0.239038,6.823664,0.432473,6.762832,0.712158,3.974779,1.034786,1.628686,0.020686
7.163445,2,1,0.833166,-0.751971,0.0,-1.05871,1.72529,-0.749645,3.933788,-0.462408,6.594677,0.223572,6.758541,0.442234,6.910689,0.710549,4.034974,1.045161,1.669077,0.021971
7.163445,2,2,0.833166,-0.735581,0.0,-1.0284,1.676052,-0.708367,4.138687,-0.438443,6.946508,0.224456,6.706655,0.460835,6.965051,0.720205,4.099989,1.021408,1.711009,0.020252
7.163445,2,3,0.833166,-0.710917,0.0,-0.993608,1.816772,-0.722313,4.148665,-0.44759,6.993578,0.242821,6.340691,0.419377,6.77468,0.70994,4.147761,1.032013,1.655158,0.019966
7.163445,2,4,0.833166,-0.755039,0.0,-1.038155,1.677853,-0.749402,3.986438,-0.41526,6.657219,0.242532,6.990125,0.442724,6.543375,0.695396,4.144891,0.990809,1.752808,0.022134
7.163445,2,5,0.833166,-0.742267,0.0,-1.023777,1.750146,-0.74123,3.971049,-0.441782,6.817711,0.233262,6.55264,0.430007,6.608973,0.706561,4.18887,1.021385,1.721776,0.021937
7.163445,2,6,0.833166,-0.744427,0.0,-1.07504,1.819592,-0.712288,4.014065,-0.445974,6.369608,0.216918,6.988619,0.437714,6.641726,0.734617,4.058205,1.037628,1.568032,0.020732
7.163445,2,7,0.833166,-0.745287,0.0,-1.009637,1.630283,-0.731691,4.120465,-0.425479,6.708234,0.247834,6.916531,0.431037,6.531929,0.723033,4.21996,1.033203,1.765371,0.020976
7.163445,2,8,0.833166,-0.74396,0.0,-1.044081,1.687679,-0.721629,4.212488,-0.439827,6.77272,0.247879,6.903745,0.456023,6.483426,0.71957,4.231563,0.99335,1.620624,0.021684
7.163445,2,9,0.833166,-0.712143,0.0,-1.03891,1.629613,-0.73263,3.925026,-0.435635,6.564072,0.242951,6.577923,0.453931,6.522492,0.752188,3.99929,1.036462,1.746623,0.021629
7.163445,2,10,0.833166,-0.733106,0.0,-1.012694,1.746176,-0.709087,4.128604,-0.43922,7.084278,0.233816,6.296658,0.418942,6.777429,0.745433,4.211231,1.010243,1.690527,0.021438
7.163445,2,11,0.833166,-0.747202,0.0,-1.024174,1.767325,-0.741251,3.916865,-0.46049,6.737545,0.235612,7.120625,0.427614,6.075529,0.714503,4.235484,1.056639,1.590799,0.021813
7.163445,2,12,0.833166,-0.750889,0.0,-1.046266,1.658221,-0.740322,4.079069,-0.45518,7.204715,0.236463,6.827371,0.429248,6.748841,0.743496,4.059806,1.064521,1.689444,0.021991
3.540333,0,0,0.814177,-0.294091,0.0,-0.400721,0.665495,-0.288647,1.670383,-0.173701,2.561958,0.005819,2.766989,0.17189,2.622394,0.269933,1.649101,0.392938,0.686274,0.013056
3.540333,0,1,0.814177,-0.294976,0.0,-0.415111,0.681439,-0.280458,1.522731,-0.170444,2.632152,0.00087,2.717378,0.17184,2.474701,0.288081,1.68283,0.412351,0.668841,0.013341
3.540333,0,2,0.814177,-0.269931,0.0,-0.4137,0.689161,-0.279119,1.606197,-0.17493,2.519572,-0.000561,2.668459,0.165006,2.661227,0.285105,1.494026,0.396437,0.690512,0.013662
3.540333,0,3,0.814177,-0.284647,0.0,-0.406488,0.690934,-0.301426,1.6467,-0.173596,2.513142,-0.001394,2.759516,0.176842,2.425875,0.303961,1.581063,0.426169,0.67271,0.013772
3.540333,0,4,0.814177,-0.289809,0.0,-0.416781,0.691636,-0.289453,1.630275,-0.175796,2.499144,-0.015749,2.730516,0.178586,2.713875,0.280355,1.618185,0.421866,0.665568,0.012918
3.540333,1,0,0.814177,-0.310199,0.0,-0.453616,0.756459,-0.334323,1.720485,-0.188931,2.861718,0.059489,3.103902,0.203567,2.866278,0.319161,1.913759,0.438912,0.78151,0.011832
3.540333,1,1,0.814177,-0.310438,0.0,-0.4407,0.754242,-0.326666,1.861486,-0.193967,2.888171,0.054838,3.036302,0.194887,3.080987,0.324448,1.792736,0.455427,0.767321,0.012131
3.540333,1,2,0.814177,-0.330519,0.0,-0.44557,0.765866,-0.32646,1.819398,-0.200773,3.03835,0.062078,2.942421,0.193035,2.961259,0.31865,1.869832,0.44506,0.743865,0.011726
3.540333,1,3,0.814177,-0.332419,0.0,-0.445345,0.776552,-0.317365,1.83275,-0.202588,3.012478,0.058849,3.112332,0.195055,3.008319,0.324479,1.745758,0.456791,0.785256,0.012641
3.540333,1,4,0.814177,-0.326419,0.0,-0.449631,0.77383,-0.335694,1.741495,-0.200375,2.995678,0.045957,3.140411,0.197021,2.92957,0.325345,1.776494,0.4362,0.7821,0.011703
3.540333,1,5,0.814177,-0.323036,0.0,-0.441772,0.741807,-0.321919,1.828205,-0.198803,2.90331,0.063711,3.118687,0.195406,3.003374,0.332308,1.817025,0.457149,0.794894,0.011815
3.540333,1,6,0.814177,-0.324764,0.0,-0.457008,0.776682,-0.314439,1.869593,-0.203798,3.131789,0.051995,3.12543,0.192891,2.981791,0.33901,1.830108,0.453903,0.807192,0.012185
3.540333,1,7,0.814177,-0.315734,0.0,-0.450007,0.749221,-0.316987,1.770498,-0.191749,3.120184,0.065501,2.968077,0.188567,2.987318,0.33137,1.840303,0.458009,0.727037,0.011629
3.540333,2,0,0.814177,-0.373711,0.0,-0.498717,0.860434,-0.36809,2.006417,-0.212715,3.167683,0.109265,3.201471,0.205808,3.344915,0.364351,1.996779,0.484628,0.864642,0.01078
3.540333,2,1,0.814177,-0.366898,0.0,-0.497451,0.926198,-0.353932,2.067633,-0.21572,3.326554,0.118184,3.364426,0.21094,3.288729,0.379178,2.048456,0.521107,0.867064,0.01112
3.540333,2,2,0.814177,-0.372493,0.0,-0.497262,0.870896,-0.350264,2.01153,-0.221824,3.398061,0.121336,3.462101,0.212979,3.386388,0.369828,2.054788,0.495744,0.837029,0.010726
3.540333,2,3,0.814177,-0.355702,0.0,-0.525144,0.834521,-0.381132,1.961498,-0.21557,3.197238,0.11615,3.423121,0.216876,3.385607,0.359654,2.000435,0.506931,0.848769,0.010488
3.540333,2,4,0.814177,-0.353146,0.0,-0.524383,0.875995,-0.346421,2.079903,-0.222875,3.232645,0.107125,3.277413,0.211173,3.37264,0.352176,2.121919,0.51471,0.839103,0.009745
3.540333,2,5,0.814177,-0.351561,0.0,-0.506285,0.769917,-0.360251,1.962881,-0.213974,3.194932,0.107321,3.276161,0.212904,3.38307,0.360576,2.072844,0.497922,0.816551,0.010264
3.540333,2,6,0.814177,-0.366011,0.0,-0.508981,0.8658,-0.366473,1.968593,-0.216147,3.400518,0.128294,3.419518,0.229012,3.338779,0.361955,2.029018,0.49412,0.811965,0.010956
3.540333,2,7,0.814177,-0.367084,0.0,-0.533967,0.82637,-0.347023,2.012994,-0.211761,3.147193,0.120321,3.121464,0.210954,3.3978,0.351113,1.992444,0.490136,0.802587,0.011012
3.540333,2,8,0.814177,-0.357107,0.0,-0.504816,0.86744,-0.34756,1.975742,-0.21473,3.278667,0.112854,3.470807,0.20077,3.429071,0.364921,1.926826,0.505634,0.826104,0.010711
3.540333,2,9,0.814177,-0.354789,0.0,-0.50004,0.817076,-0.337345,2.025697,-0.22431,3.332341,0.111106,3.315927,0.215051,3.262542,0.34494,2.060233,0.504466,0.826957,0.010244
3.540333,2,10,0.814177,-0.355979,0.0,-0.451786,0.841186,-0.375194,1.946024,-0.212051,3.269662,0.114455,3.384242,0.210545,3.356666,0.366601,1.979853,0.475228,0.865379,0.011003
3.540333,2,11,0.814177,-0.364247,0.0,-0.494628,0.85253,-0.352384,1.979859,-0.205048,3.36175,0.118692,3.396399,0.218874,3.428608,0.338691,2.094571,0.482157,0.794624,0.010112
3.540333,2,12,0.814177,-0.346936,0.0,-0.507675,0.862425,-0.370327,2.034874,-0.212816,3.225033,0.116384,3.253673,0.214408,3.224751,0.346998,2.064743,0.519048,0.866186,0.010575
2.525721,0,0,0.368159,-0.181786,0.0,-0.259688,0.559835,-0.183521,1.297875,-0.113038,2.083948,0.004231,2.222814,0.114196,1.956244,0.19621,1.332817,0.271864,0.562665,0.011102
2.525721,0,1,0.368159,-0.189146,0.0,-0.261484,0.524897,-0.188111,1.343482,-0.115532,2.01523,-0.003756,2.088902,0.115513,2.108124,0.193742,1.237557,0.275558,0.555033,0.011345
2.525721,0,2,0.368159,-0.184388,0.0,-0.267392,0.528617,-0.184628,1.373548,-0.11722,2.049005,0.000622,2.114437,0.114353,2.106956,0.181349,1.342492,0.260596,0.555202,0.011359
2.525721,0,3,0.368159,-0.187803,0.0,-0.26895,0.544192,-0.186885,1.289188,-0.116215,2.125135,-0.005211,2.179186,0.11492,2.071824,0.198185,1.34896,0.262836,0.555586,0.01096
2.525721,0,4,0.368159,-0.197013,0.0,-0.267712,0.560802,-0.191424,1.281255,-0.109947,2.220633,-0.002276,2.203826,0.114318,2.203178,0.191672,1.357732,0.26779,0.5563,0.011229
2.525721,1,0,0.368159,-0.215539,0.0,-0.294257,0.61625,-0.220244,1.444374,-0.130441,2.441671,0.021545,2.462861,0.126611,2.444164,0.217893,1.53684,0.29245,0.635084,0.010098
2.525721,1,1,0.368159,-0.210847,0.0,-0.287906,0.670292,-0.212556,1.55781,-0.12363,2.291103,0.017604,2.457,0.123229,2.327759,0.204163,1.459507,0.289274,0.610871,0.010072
2.525721,1,2,0.368159,-0.21383,0.0,-0.293013,0.614353,-0.212076,1.469138,-0.125918,2.352403,0.021581,2.458767,0.13533,2.313827,0.221472,1.527125,0.304769,0.633174,0.010198
2.525721,1,3,0.368159,-0.20609,0.0,-0.280781,0.619316,-0.211921,1.503503,-0.127312,2.443016,0.028415,2.568791,0.133575,2.451338,0.200849,1.52326,0.305197,0.611642,0.00961
2.525721,1,4,0.368159,-0.207934,0.0,-0.294947,0.603502,-0.210266,1.509519,-0.12934,2.393712,0.014335,2.503892,0.125261,2.447534,0.218398,1.467984,0.308857,0.617177,0.010203
2.525721,1,5,0.368159,-0.216939,0.0,-0.297061,0.615855,-0.207731,1.517186,-0.124151,2.349427,0.023331,2.47915,0.125547,2.394172,0.219917,1.463958,0.290015,0.614184,0.009732
2.525721,1,6,0.368159,-0.215228,0.0,-0.290838,0.617842,-0.22316,1.428007,-0.132323,2.474139,0.018517,2.504208,0.126499,2.374942,0.221589,1.435154,0.28394,0.615394,0.010207
2.525721,1,7,0.368159,-0.204791,0.0,-0.305332,0.602789,-0.216766,1.488968,-0.131345,2.478537,0.015378,2.467148,0.131615,2.436168,0.204923,1.520964,0.305055,0.64283,0.009901
2.525721,2,0,0.368159,-0.236097,0.0,-0.335632,0.680767,-0.232132,1.598298,-0.144505,2.611895,0.038712,2.821719,0.147228,2.687021,0.239214,1.708454,0.310622,0.685276,0.009082
2.525721,2,1,0.368159,-0.232243,0.0,-0.316149,0.686319,-0.240397,1.671474,-0.12871,2.699245,0.033887,2.784973,0.148766,2.602877,0.228718,1.658954,0.33943,0.714548,0.008802
2.525721,2,2,0.368159,-0.227655,0.0,-0.328393,0.699047,-0.227385,1.675761,-0.140692,2.627852,0.046157,2.830084,0.143023,2.889416,0.238928,1.585023,0.322279,0.703214,0.00897
2.525721,2,3,0.368159,-0.241224,0.0,-0.322289,0.692376,-0.245451,1.655181,-0.144425,2.756221,0.037288,2.585168,0.144224,2.607203,0.252111,1.667523,0.338537,0.69017,0.009199
2.525721,2,4,0.368159,-0.230765,0.0,-0.346233,0.698338,-0.220727,1.657257,-0.140867,2.72749,0.036976,2.715972,0.145964,2.701942,0.237974,1.580252,0.319507,0.686501,0.008481
2.525721,2,5,0.368159,-0.242524,0.0,-0.335094,0.68585,-0.24339,1.661131,-0.139763,2.662217,0.037903,2.742892,0.148003,2.512264,0.222771,1.702148,0.346832,0.660561,0.008801
2.525721,2,6,0.368159,-0.238561,0.0,-0.329884,0.731369,-0.223778,1.609182,-0.145964,2.693184,0.041578,2.728089,0.138374,2.76392,0.238733,1.68426,0.346189,0.719464,0.00897
2.525721,2,7,0.368159,-0.243948,0.0,-0.320227,0.698959,-0.243808,1.667279,-0.146137,2.449715,0.036351,2.700957,0.138634,2.699031,0.237252,1.582387,0.330037,0.697389,0.008818
2.525721,2,8,0.368159,-0.232195,0.0,-0.343978,0.689563,-0.223852,1.683442,-0.147092,2.788998,0.041551,2.758857,0.142955,2.653401,0.239777,1.670988,0.324014,0.665012,0.009114
2.525721,2,9,0.368159,-0.234044,0.0,-0.334998,0.694787,-0.237824,1.672236,-0.143717,2.719727,0.037596,2.703443,0.144206,2.710548,0.236404,1.56497,0.326755,0.713864,0.00886
2.525721,2,10,0.368159,-0.234691,0.0,-0.338977,0.691702,-0.236642,1.595701,-0.145555,2.749781,0.036047,2.777218,0.146207,2.761125,0.240335,1.67154,0.341723,0.701354,0.009082
2.525721,2,11,0.368159,-0.245218,0.0,-0.325825,0.701041,-0.240278,1.559195,-0.14657,2.546721,0.034855,2.715977,0.139148,2.640882,0.236103,1.736385,0.328936,0.675082,0.009365
