petal_height,petal_width,opening_degree,layer_index,curvature_intensity,bone_root_start_x,bone_root_start_y,bone_root_end_x,bone_root_end_y,bone_middle_start_x,bone_middle_start_y,bone_middle_end_x,bone_middle_end_y,bone_tip_start_x,bone_tip_start_y,bone_tip_end_x,bone_tip_end_y,bone_left_lower_start_x,bone_left_lower_start_y,bone_left_lower_end_x,bone_left_lower_end_y,bone_left_upper_start_x,bone_left_upper_start_y,bone_left_upper_end_x,bone_left_upper_end_y,bone_right_lower_start_x,bone_right_lower_start_y,bone_right_lower_end_x,bone_right_lower_end_y,bone_right_upper_start_x,bone_right_upper_start_y,bone_right_upper_end_x,bone_right_upper_end_y
5.137309,1.617909,0.986401,2,0.612502,0.0,0.0,0.0,1.248177,0.0,1.284327,0.0,3.156146,0.0,3.082385,0.0,5.079229,0.0,1.284327,-0.226509,1.366166,0.0,3.082385,-0.167009,3.358701,0.0,1.284327,0.244236,1.406087,0.0,3.082385,0.180356,3.211185
7.087375,2.795613,0.942932,2,1.312909,0.0,0.0,0.0,1.773818,0.0,1.771844,0.0,4.081859,0.0,4.252425,0.0,7.035348,0.0,1.771844,-0.888577,2.010647,0.0,4.252425,-0.61177,4.622707,0.0,1.771844,0.939684,1.93474,0.0,4.252425,0.607869,4.664021
4.077192,1.730411,0.242292,2,0.951903,0.0,0.0,0.0,1.043977,0.0,1.019298,0.0,2.554589,0.0,2.446315,0.0,4.145592,0.0,1.019298,-0.251717,1.10389,0.0,2.446315,-0.172314,2.559165,0.0,1.019298,0.231092,1.119029,0.0,2.446315,0.17683,2.503309
9.041626,0.989538,0.562969,2,1.400393,0.0,0.0,0.0,2.167959,0.0,2.260407,0.0,5.258565,0.0,5.424976,0.0,9.28066,0.0,2.260407,-0.27249,2.440845,0.0,5.424976,-0.190817,5.879246,0.0,2.260407,0.269085,2.480677,0.0,5.424976,0.183217,5.466618
3.343798,1.958726,0.076352,0,1.215393,0.0,0.0,0.0,0.637919,0.0,0.66876,0.0,1.558639,0.0,1.605023,0.0,2.772474,0.0,0.66876,-0.252276,0.764078,0.0,1.605023,-0.182272,1.711683,0.0,0.66876,0.245809,0.708265,0.0,1.605023,0.169915,1.651132
4.553741,2.499527,0.126275,1,1.310996,0.0,0.0,0.0,1.040196,0.0,1.024592,0.0,2.501608,0.0,2.45902,0.0,4.122778,0.0,1.024592,-0.436797,1.092311,0.0,2.45902,-0.289097,2.777384,0.0,1.024592,0.401022,1.170012,0.0,2.45902,0.2899,2.518944
4.110543,0.579481,0.28699,0,1.133249,0.0,0.0,0.0,0.818162,0.0,0.822109,0.0,1.945168,0.0,1.973061,0.0,3.46292,0.0,0.822109,-0.084093,0.925764,0.0,1.973061,-0.063101,2.138712,0.0,0.822109,0.086402,0.907071,0.0,1.973061,0.059709,2.134119
5.956261,1.685855,0.205409,0,1.179808,0.0,0.0,0.0,1.213217,0.0,1.191252,0.0,2.788679,0.0,2.859005,0.0,4.875618,0.0,1.191252,-0.240829,1.338957,0.0,2.859005,-0.166763,3.051564,0.0,1.191252,0.227149,1.315155,0.0,2.859005,0.165196,2.980177
8.058307,1.407122,0.748938,2,0.775463,0.0,0.0,0.0,1.936031,0.0,2.014577,0.0,5.201368,0.0,4.834984,0.0,7.639315,0.0,2.014577,-0.232975,2.150351,0.0,4.834984,-0.169593,4.981602,0.0,2.014577,0.233767,2.256501,0.0,4.834984,0.171844,4.965707
8.988947,2.063094,0.520406,0,0.561235,0.0,0.0,0.0,1.723808,0.0,1.797789,0.0,4.25183,0.0,4.314694,0.0,7.201967,0.0,1.797789,-0.180057,2.08237,0.0,4.314694,-0.12255,4.401167,0.0,1.797789,0.172353,1.970842,0.0,4.314694,0.122717,4.721812
2.159354,1.141212,0.785521,1,0.578121,0.0,0.0,0.0,0.461899,0.0,0.485855,0.0,1.180604,0.0,1.166051,0.0,1.846621,0.0,0.485855,-0.131998,0.512479,0.0,1.166051,-0.088723,1.261015,0.0,0.485855,0.136384,0.538218,0.0,1.166051,0.096998,1.179389
3.039174,0.742844,0.635551,2,0.872157,0.0,0.0,0.0,0.728466,0.0,0.759794,0.0,1.814909,0.0,1.823505,0.0,2.890905,0.0,0.759794,-0.133142,0.843772,0.0,1.823505,-0.093724,1.922554,0.0,0.759794,0.13053,0.831548,0.0,1.823505,0.087938,1.905277
6.171811,2.62222,0.835158,2,0.619422,0.0,0.0,0.0,1.592482,0.0,1.542953,0.0,3.683384,0.0,3.703086,0.0,6.383324,0.0,1.542953,-0.382056,1.617079,0.0,3.703086,-0.268997,3.715755,0.0,1.542953,0.381135,1.766304,0.0,3.703086,0.256935,3.772504
2.477628,2.772451,0.883634,2,1.00692,0.0,0.0,0.0,0.612761,0.0,0.619407,0.0,1.458399,0.0,1.486577,0.0,2.497122,0.0,0.619407,-0.642596,0.709869,0.0,1.486577,-0.480897,1.574912,0.0,0.619407,0.629399,0.658551,0.0,1.486577,0.461184,1.53265
1.835187,2.003911,0.094297,1,1.0927,0.0,0.0,0.0,0.404626,0.0,0.412917,0.0,0.930551,0.0,0.991001,0.0,1.626417,0.0,0.412917,-0.274864,0.445206,0.0,0.991001,-0.187561,1.019334,0.0,0.412917,0.261948,0.473608,0.0,0.991001,0.184665,1.062679
4.757297,1.055351,0.259978,0,1.304901,0.0,0.0,0.0,0.947683,0.0,0.951459,0.0,2.350173,0.0,2.283503,0.0,3.497259,0.0,0.951459,-0.166549,1.033006,0.0,2.283503,-0.120532,2.462395,0.0,0.951459,0.165146,1.00309,0.0,2.283503,0.115571,2.274302
9.019067,2.361638,0.933248,0,0.719263,0.0,0.0,0.0,1.770255,0.0,1.803813,0.0,4.531421,0.0,4.329152,0.0,7.06531,0.0,1.803813,-0.321653,1.998694,0.0,4.329152,-0.241781,4.514832,0.0,1.803813,0.327185,1.953057,0.0,4.329152,0.224876,4.583182
3.860116,1.858649,0.35314,0,1.270881,0.0,0.0,0.0,0.793346,0.0,0.772023,0.0,1.810891,0.0,1.852856,0.0,3.424563,0.0,0.772023,-0.305188,0.866465,0.0,1.852856,-0.211342,1.8661,0.0,0.772023,0.323696,0.864685,0.0,1.852856,0.199719,1.884308
2.724731,2.998546,0.605033,1,0.53059,0.0,0.0,0.0,0.601806,0.0,0.613064,0.0,1.571721,0.0,1.471355,0.0,2.463644,0.0,0.613064,-0.273018,0.666117,0.0,1.471355,-0.204277,1.577427,0.0,0.613064,0.276827,0.700275,0.0,1.471355,0.202387,1.555164
8.342045,2.34713,0.493518,0,0.534568,0.0,0.0,0.0,1.680648,0.0,1.668409,0.0,4.275648,0.0,4.004181,0.0,6.741336,0.0,1.668409,-0.184581,1.81095,0.0,4.004181,-0.134753,4.035929,0.0,1.668409,0.181019,1.867183,0.0,4.004181,0.13051,4.390902
6.389435,0.79342,0.54043,2,1.46867,0.0,0.0,0.0,1.561916,0.0,1.597359,0.0,3.602788,0.0,3.833661,0.0,6.662161,0.0,1.597359,-0.226634,1.754281,0.0,3.833661,-0.155965,3.74538,0.0,1.597359,0.229739,1.646698,0.0,3.833661,0.150762,3.936681
3.887979,1.056015,0.34094,0,1.201139,0.0,0.0,0.0,0.777991,0.0,0.777596,0.0,1.824913,0.0,1.86623,0.0,2.995092,0.0,0.777596,-0.160133,0.814119,0.0,1.86623,-0.117033,1.882298,0.0,0.777596,0.167924,0.853753,0.0,1.86623,0.106608,1.917589
5.655442,1.0262,0.113313,2,0.735476,0.0,0.0,0.0,1.432543,0.0,1.413861,0.0,3.438353,0.0,3.393265,0.0,6.031318,0.0,1.413861,-0.103821,1.511152,0.0,3.393265,-0.076404,3.56936,0.0,1.413861,0.105251,1.573656,0.0,3.393265,0.075786,3.48597
4.71246,1.773641,0.476267,2,0.969899,0.0,0.0,0.0,1.151011,0.0,1.178115,0.0,2.861064,0.0,2.827476,0.0,4.509693,0.0,1.178115,-0.302869,1.316213,0.0,2.827476,-0.224981,2.867689,0.0,1.178115,0.321667,1.288468,0.0,2.827476,0.227105,3.003875
2.757166,1.788023,0.448724,1,1.007178,0.0,0.0,0.0,0.624462,0.0,0.620362,0.0,1.49795,0.0,1.488869,0.0,2.470253,0.0,0.620362,-0.306755,0.650582,0.0,1.488869,-0.215944,1.649048,0.0,0.620362,0.277336,0.685624,0.0,1.488869,0.210927,1.569751
9.135325,2.671276,0.471373,0,1.026358,0.0,0.0,0.0,1.886222,0.0,1.827065,0.0,4.38266,0.0,4.384956,0.0,7.212268,0.0,1.827065,-0.384395,2.038324,0.0,4.384956,-0.281322,4.371522,0.0,1.827065,0.399115,1.932433,0.0,4.384956,0.298693,4.733774
3.861164,1.965532,0.033194,2,0.981252,0.0,0.0,0.0,0.986822,0.0,0.965291,0.0,2.250033,0.0,2.316699,0.0,3.839835,0.0,0.965291,-0.241742,1.091708,0.0,2.316699,-0.185719,2.48608,0.0,0.965291,0.241657,1.040568,0.0,2.316699,0.170869,2.546458
3.192584,1.03129,0.794891,0,1.192072,0.0,0.0,0.0,0.644132,0.0,0.638517,0.0,1.535443,0.0,1.53244,0.0,2.495199,0.0,0.638517,-0.226978,0.684575,0.0,1.53244,-0.151422,1.533248,0.0,0.638517,0.221272,0.698889,0.0,1.53244,0.16238,1.552841
5.398447,0.667712,0.65528,2,1.224083,0.0,0.0,0.0,1.314706,0.0,1.349612,0.0,3.254312,0.0,3.239068,0.0,5.830233,0.0,1.349612,-0.161645,1.57353,0.0,3.239068,-0.119842,3.474698,0.0,1.349612,0.167811,1.560018,0.0,3.239068,0.114049,3.3677
8.439908,0.445052,0.66303,0,1.292363,0.0,0.0,0.0,1.714747,0.0,1.687982,0.0,3.956756,0.0,4.051156,0.0,6.632284,0.0,1.687982,-0.098363,1.805185,0.0,4.051156,-0.064365,4.552749,0.0,1.687982,0.092445,1.821143,0.0,4.051156,0.067039,4.291919
6.364963,1.256752,0.280167,0,0.50825,0.0,0.0,0.0,1.282751,0.0,1.272993,0.0,3.075293,0.0,3.055182,0.0,5.061454,0.0,1.272993,-0.07454,1.429216,0.0,3.055182,-0.059945,3.365583,0.0,1.272993,0.078093,1.45405,0.0,3.055182,0.05399,3.093507
5.562766,2.042011,0.810664,0,1.204203,0.0,0.0,0.0,1.115105,0.0,1.112553,0.0,2.676477,0.0,2.670128,0.0,4.288389,0.0,1.112553,-0.431105,1.303573,0.0,2.670128,-0.302732,2.712706,0.0,1.112553,0.424304,1.261762,0.0,2.670128,0.314735,2.874316
5.257296,2.081599,0.251649,0,1.375179,0.0,0.0,0.0,1.02702,0.0,1.051459,0.0,2.438606,0.0,2.523502,0.0,4.222641,0.0,1.051459,-0.355177,1.150801,0.0,2.523502,-0.260587,2.728653,0.0,1.051459,0.353868,1.150443,0.0,2.523502,0.253789,2.655951
4.491893,0.678163,0.602105,2,0.994574,0.0,0.0,0.0,1.13316,0.0,1.122973,0.0,2.732885,0.0,2.695136,0.0,4.814577,0.0,1.122973,-0.137376,1.259248,0.0,2.695136,-0.090673,2.779181,0.0,1.122973,0.13507,1.186765,0.0,2.695136,0.089354,2.820262
1.628038,0.668979,0.365042,1,1.196429,0.0,0.0,0.0,0.366862,0.0,0.366309,0.0,0.884822,0.0,0.879141,0.0,1.399071,0.0,0.366309,-0.120159,0.412724,0.0,0.879141,-0.088328,0.909352,0.0,0.366309,0.127193,0.408878,0.0,0.879141,0.091473,0.916145
8.868295,0.900508,0.95895,1,0.629095,0.0,0.0,0.0,1.927176,0.0,1.995366,0.0,4.835382,0.0,4.788879,0.0,8.164203,0.0,1.995366,-0.122858,2.261631,0.0,4.788879,-0.082278,5.120621,0.0,1.995366,0.119503,2.063244,0.0,4.788879,0.090123,5.210531
2.154547,0.527961,0.516042,0,0.587685,0.0,0.0,0.0,0.445577,0.0,0.430909,0.0,1.043394,0.0,1.034183,0.0,1.756325,0.0,0.430909,-0.044932,0.483428,0.0,1.034183,-0.032242,1.084685,0.0,0.430909,0.045074,0.471673,0.0,1.034183,0.033178,1.094312
2.297528,2.717681,0.121838,1,0.538838,0.0,0.0,0.0,0.512585,0.0,0.516944,0.0,1.222716,0.0,1.240665,0.0,1.997107,0.0,0.516944,-0.190355,0.574032,0.0,1.240665,-0.136325,1.251335,0.0,0.516944,0.175418,0.557139,0.0,1.240665,0.132501,1.332722
2.285409,1.299727,0.320983,0,1.30519,0.0,0.0,0.0,0.450976,0.0,0.457082,0.0,1.120349,0.0,1.096997,0.0,1.785647,0.0,0.457082,-0.233725,0.525626,0.0,1.096997,-0.16189,1.188535,0.0,0.457082,0.214576,0.480372,0.0,1.096997,0.152303,1.226894
3.545367,1.548228,0.753593,0,1.271849,0.0,0.0,0.0,0.690727,0.0,0.709073,0.0,1.7232,0.0,1.701776,0.0,2.910234,0.0,0.709073,-0.352038,0.748283,0.0,1.701776,-0.238397,1.823345,0.0,0.709073,0.34935,0.811193,0.0,1.701776,0.240273,1.694584
8.046929,2.325268,0.739781,1,0.878582,0.0,0.0,0.0,1.917084,0.0,1.810559,0.0,4.242969,0.0,4.345342,0.0,7.070533,0.0,1.810559,-0.412356,1.954539,0.0,4.345342,-0.281223,4.591133,0.0,1.810559,0.394711,1.925745,0.0,4.345342,0.292898,4.486564
4.275462,2.451109,0.794146,2,0.750699,0.0,0.0,0.0,1.059588,0.0,1.068865,0.0,2.619879,0.0,2.565277,0.0,4.229429,0.0,1.068865,-0.396546,1.129566,0.0,2.565277,-0.287388,2.683742,0.0,1.068865,0.383987,1.211205,0.0,2.565277,0.296491,2.659352
4.773356,0.464418,0.180126,2,0.899051,0.0,0.0,0.0,1.196169,0.0,1.193339,0.0,2.925358,0.0,2.864014,0.0,4.764656,0.0,1.193339,-0.059993,1.249245,0.0,2.864014,-0.04325,2.961372,0.0,1.193339,0.059859,1.359701,0.0,2.864014,0.043377,3.069936
5.033472,2.486955,0.689769,0,0.749455,0.0,0.0,0.0,1.010399,0.0,1.006694,0.0,2.339382,0.0,2.416067,0.0,3.876702,0.0,1.006694,-0.306028,1.124655,0.0,2.416067,-0.216625,2.615223,0.0,1.006694,0.318615,1.099372,0.0,2.416067,0.22757,2.530331
8.141747,0.944154,0.803946,1,1.150802,0.0,0.0,0.0,1.795266,0.0,1.831893,0.0,4.455431,0.0,4.396543,0.0,7.286668,0.0,1.831893,-0.207651,2.023855,0.0,4.396543,-0.154007,4.595731,0.0,1.831893,0.222981,1.965497,0.0,4.396543,0.159743,4.520138
5.162181,1.275496,0.077451,0,1.373506,0.0,0.0,0.0,1.06671,0.0,1.032436,0.0,2.546242,0.0,2.477847,0.0,4.090434,0.0,1.032436,-0.185983,1.148297,0.0,2.477847,-0.130339,2.533285,0.0,1.032436,0.182702,1.210615,0.0,2.477847,0.132621,2.585491
8.20057,1.665394,0.771839,0,1.044088,0.0,0.0,0.0,1.603358,0.0,1.640114,0.0,3.815013,0.0,3.936274,0.0,6.395138,0.0,1.640114,-0.31602,1.816367,0.0,3.936274,-0.207163,4.084804,0.0,1.640114,0.303678,1.844937,0.0,3.936274,0.205831,4.251661
5.251125,0.815845,0.683563,2,1.217349,0.0,0.0,0.0,1.343157,0.0,1.312781,0.0,3.275402,0.0,3.150675,0.0,5.283707,0.0,1.312781,-0.200175,1.392723,0.0,3.150675,-0.145709,3.251973,0.0,1.312781,0.205573,1.509205,0.0,3.150675,0.139986,3.306024
5.914991,2.970454,0.664744,1,0.629442,0.0,0.0,0.0,1.310317,0.0,1.330873,0.0,3.28466,0.0,3.194095,0.0,4.95894,0.0,1.330873,-0.355733,1.471626,0.0,3.194095,-0.234128,3.420269,0.0,1.330873,0.329831,1.56584,0.0,3.194095,0.245136,3.448264
6.427683,1.083618,0.509092,0,1.048366,0.0,0.0,0.0,1.298358,0.0,1.285537,0.0,3.059999,0.0,3.085288,0.0,5.427009,0.0,1.285537,-0.166059,1.368726,0.0,3.085288,-0.12302,3.331907,0.0,1.285537,0.167533,1.42968,0.0,3.085288,0.122205,3.357148
1.587331,2.02336,0.729897,2,0.566486,0.0,0.0,0.0,0.395437,0.0,0.396833,0.0,0.922745,0.0,0.952399,0.0,1.612962,0.0,0.396833,-0.242851,0.439438,0.0,0.952399,-0.176826,0.988149,0.0,0.396833,0.253564,0.440796,0.0,0.952399,0.174858,0.987761
9.182393,2.278655,0.979901,1,0.982561,0.0,0.0,0.0,2.067261,0.0,2.066038,0.0,5.046883,0.0,4.958492,0.0,8.065194,0.0,2.066038,-0.509562,2.345194,0.0,4.958492,-0.34898,5.271194,0.0,2.066038,0.485723,2.242832,0.0,4.958492,0.35294,5.187181
6.524244,2.360897,0.945393,1,1.124,0.0,0.0,0.0,1.465135,0.0,1.467955,0.0,3.621986,0.0,3.523092,0.0,5.769563,0.0,1.467955,-0.572217,1.702687,0.0,3.523092,-0.434594,3.723401,0.0,1.467955,0.584425,1.57845,0.0,3.523092,0.413282,3.714313
2.479151,1.435995,0.789458,0,1.037895,0.0,0.0,0.0,0.502556,0.0,0.49583,0.0,1.251949,0.0,1.189992,0.0,2.081901,0.0,0.49583,-0.262028,0.545941,0.0,1.189992,-0.189502,1.300988,0.0,0.49583,0.269143,0.552101,0.0,1.189992,0.194298,1.290433
9.593992,2.913717,0.353565,2,0.616827,0.0,0.0,0.0,2.385082,0.0,2.398498,0.0,6.071086,0.0,5.756395,0.0,9.623306,0.0,2.398498,-0.290232,2.540318,0.0,5.756395,-0.211802,6.450443,0.0,2.398498,0.287284,2.635353,0.0,5.756395,0.223296,6.231489
4.728545,1.481343,0.542351,2,1.367788,0.0,0.0,0.0,1.176582,0.0,1.182136,0.0,2.721116,0.0,2.837127,0.0,4.768138,0.0,1.182136,-0.383967,1.335038,0.0,2.837127,-0.273966,2.945958,0.0,1.182136,0.379591,1.327849,0.0,2.837127,0.266689,3.050469
2.752038,0.603806,0.325652,1,1.365878,0.0,0.0,0.0,0.638821,0.0,0.619208,0.0,1.414197,0.0,1.4861,0.0,2.487088,0.0,0.619208,-0.117127,0.671971,0.0,1.4861,-0.083346,1.596095,0.0,0.619208,0.1225,0.684501,0.0,1.4861,0.089876,1.650506
8.502494,0.870663,0.454477,1,1.194923,0.0,0.0,0.0,1.967248,0.0,1.913061,0.0,4.495928,0.0,4.591347,0.0,7.698451,0.0,1.913061,-0.164866,2.089328,0.0,4.591347,-0.117857,4.794309,0.0,1.913061,0.165032,2.056093,0.0,4.591347,0.113146,4.571507
7.211737,1.595268,0.726765,2,0.839738,0.0,0.0,0.0,1.792355,0.0,1.802934,0.0,4.211346,0.0,4.327042,0.0,6.986608,0.0,1.802934,-0.272951,1.967523,0.0,4.327042,-0.202105,4.343648,0.0,1.802934,0.302945,2.056005,0.0,4.327042,0.203885,4.67687
4.890647,1.289004,0.363098,0,1.346933,0.0,0.0,0.0,0.984628,0.0,0.978129,0.0,2.389408,0.0,2.347511,0.0,3.847119,0.0,0.978129,-0.234548,1.118036,0.0,2.347511,-0.171784,2.369098,0.0,0.978129,0.241248,1.035174,0.0,2.347511,0.155532,2.539775
3.00908,2.39429,0.728355,1,1.080432,0.0,0.0,0.0,0.699328,0.0,0.677043,0.0,1.670016,0.0,1.624903,0.0,2.707201,0.0,0.677043,-0.499127,0.775865,0.0,1.624903,-0.352868,1.730029,0.0,0.677043,0.483604,0.745289,0.0,1.624903,0.346592,1.72129
6.903851,1.708448,0.656588,2,1.004775,0.0,0.0,0.0,1.726884,0.0,1.725963,0.0,4.014269,0.0,4.142311,0.0,6.960664,0.0,1.725963,-0.321694,1.91105,0.0,4.142311,-0.252268,4.334515,0.0,1.725963,0.337738,1.929403,0.0,4.142311,0.244218,4.239789
3.899779,0.80826,0.039022,1,1.304366,0.0,0.0,0.0,0.876618,0.0,0.87745,0.0,2.151152,0.0,2.105881,0.0,3.571984,0.0,0.87745,-0.12237,0.963992,0.0,2.105881,-0.088368,2.194916,0.0,0.87745,0.117511,0.953959,0.0,2.105881,0.087147,2.236368
8.7598,1.234564,0.503339,2,0.827701,0.0,0.0,0.0,2.251335,0.0,2.18995,0.0,4.982082,0.0,5.25588,0.0,8.712398,0.0,2.18995,-0.185036,2.393253,0.0,5.25588,-0.139247,5.558036,0.0,2.18995,0.185862,2.366377,0.0,5.25588,0.128169,5.58373
8.10278,1.590073,0.236106,2,1.112697,0.0,0.0,0.0,1.995145,0.0,2.025695,0.0,4.683657,0.0,4.861668,0.0,8.163782,0.0,2.025695,-0.252999,2.266925,0.0,4.861668,-0.190943,4.821938,0.0,2.025695,0.270031,2.223673,0.0,4.861668,0.18861,5.138966
2.025297,2.796905,0.73948,0,0.956163,0.0,0.0,0.0,0.401962,0.0,0.405059,0.0,1.006051,0.0,0.972143,0.0,1.67489,0.0,0.405059,-0.464103,0.435051,0.0,0.972143,-0.309347,0.993283,0.0,0.405059,0.449055,0.448786,0.0,0.972143,0.322463,1.055341
2.424307,1.923902,0.289351,1,0.548294,0.0,0.0,0.0,0.566615,0.0,0.545469,0.0,1.267227,0.0,1.309126,0.0,2.198923,0.0,0.545469,-0.145206,0.605381,0.0,1.309126,-0.104181,1.360071,0.0,0.545469,0.153288,0.575327,0.0,1.309126,0.107469,1.314405
9.527549,2.399205,0.522893,0,1.399706,0.0,0.0,0.0,1.872401,0.0,1.90551,0.0,4.391469,0.0,4.573223,0.0,7.779704,0.0,1.90551,-0.508695,2.144678,0.0,4.573223,-0.347321,4.898122,0.0,1.90551,0.51145,2.132167,0.0,4.573223,0.356255,4.976041
3.507735,1.455849,0.038106,2,1.40203,0.0,0.0,0.0,0.873911,0.0,0.876934,0.0,2.071089,0.0,2.104641,0.0,3.514956,0.0,0.876934,-0.25159,0.975724,0.0,2.104641,-0.184709,2.254285,0.0,0.876934,0.256263,1.040684,0.0,2.104641,0.184048,2.361528
6.432823,2.861115,0.683346,2,1.049474,0.0,0.0,0.0,1.546124,0.0,1.608206,0.0,3.804294,0.0,3.859694,0.0,6.24543,0.0,1.608206,-0.651721,1.755346,0.0,3.859694,-0.454339,3.919675,0.0,1.608206,0.60737,1.700084,0.0,3.859694,0.451254,4.262508
5.935044,2.144944,0.092742,2,0.816006,0.0,0.0,0.0,1.523132,0.0,1.483761,0.0,3.436733,0.0,3.561026,0.0,5.653717,0.0,1.483761,-0.235418,1.550402,0.0,3.561026,-0.168336,3.79057,0.0,1.483761,0.243929,1.668894,0.0,3.561026,0.16908,3.694518
7.502573,1.824829,0.932529,2,1.162937,0.0,0.0,0.0,1.844535,0.0,1.875643,0.0,4.368715,0.0,4.501544,0.0,7.783816,0.0,1.875643,-0.471699,2.034397,0.0,4.501544,-0.350829,4.637847,0.0,1.875643,0.506488,1.968393,0.0,4.501544,0.328502,4.726089
8.318559,2.409032,0.135367,1,0.584646,0.0,0.0,0.0,1.864628,0.0,1.871676,0.0,4.29453,0.0,4.492022,0.0,7.677442,0.0,1.871676,-0.176234,2.066709,0.0,4.492022,-0.127303,4.754794,0.0,1.871676,0.176936,2.034667,0.0,4.492022,0.131545,4.597357
3.569287,2.695465,0.725386,0,1.001971,0.0,0.0,0.0,0.711527,0.0,0.713857,0.0,1.681889,0.0,1.713258,0.0,2.738347,0.0,0.713857,-0.461717,0.823597,0.0,1.713258,-0.323045,1.620633,0.0,0.713857,0.464112,0.786127,0.0,1.713258,0.321136,1.829533
3.636205,0.691531,0.681254,2,1.424399,0.0,0.0,0.0,0.920228,0.0,0.909051,0.0,2.234062,0.0,2.181723,0.0,3.563356,0.0,0.909051,-0.2053,1.019636,0.0,2.181723,-0.149325,2.170364,0.0,0.909051,0.211507,1.052661,0.0,2.181723,0.138411,2.260545
8.724333,2.217394,0.695437,0,1.042737,0.0,0.0,0.0,1.703403,0.0,1.744867,0.0,4.227762,0.0,4.18768,0.0,6.911768,0.0,1.744867,-0.390843,1.960724,0.0,4.18768,-0.274531,4.36573,0.0,1.744867,0.410921,1.822486,0.0,4.18768,0.266872,4.472566
4.091461,1.113466,0.400462,2,1.098371,0.0,0.0,0.0,1.019792,0.0,1.022865,0.0,2.528742,0.0,2.454877,0.0,4.620249,0.0,1.022865,-0.211519,1.12552,0.0,2.454877,-0.149026,2.574141,0.0,1.022865,0.210512,1.09503,0.0,2.454877,0.156432,2.482956
7.277948,1.139128,0.073569,2,0.668027,0.0,0.0,0.0,1.864245,0.0,1.819487,0.0,4.462045,0.0,4.366769,0.0,7.475005,0.0,1.819487,-0.093984,2.10157,0.0,4.366769,-0.07326,4.609254,0.0,1.819487,0.100838,1.984005,0.0,4.366769,0.072574,4.783293
1.863232,0.562071,0.52522,2,0.789282,0.0,0.0,0.0,0.445991,0.0,0.465808,0.0,1.11318,0.0,1.117939,0.0,1.907757,0.0,0.465808,-0.086179,0.529632,0.0,1.117939,-0.056608,1.148744,0.0,0.465808,0.081357,0.519446,0.0,1.117939,0.056352,1.167857
3.415197,0.480816,0.163837,0,1.209843,0.0,0.0,0.0,0.677257,0.0,0.683039,0.0,1.608533,0.0,1.639294,0.0,2.726665,0.0,0.683039,-0.067086,0.719889,0.0,1.639294,-0.048307,1.79658,0.0,0.683039,0.06904,0.76643,0.0,1.639294,0.048701,1.729389
5.792668,1.507128,0.53103,1,0.756247,0.0,0.0,0.0,1.334592,0.0,1.30335,0.0,3.178964,0.0,3.128041,0.0,5.134465,0.0,1.30335,-0.19681,1.393965,0.0,3.128041,-0.135225,3.156581,0.0,1.30335,0.191602,1.440282,0.0,3.128041,0.12832,3.302839
3.463896,0.791267,0.606027,0,0.557074,0.0,0.0,0.0,0.656612,0.0,0.692779,0.0,1.700875,0.0,1.66267,0.0,2.806624,0.0,0.692779,-0.073185,0.744711,0.0,1.66267,-0.050331,1.806528,0.0,0.692779,0.069865,0.781005,0.0,1.66267,0.04888,1.629946
5.319543,2.38237,0.309555,0,1.39009,0.0,0.0,0.0,1.057252,0.0,1.063909,0.0,2.579349,0.0,2.553381,0.0,4.351205,0.0,1.063909,-0.434551,1.150827,0.0,2.553381,-0.307221,2.645372,0.0,1.063909,0.426617,1.171857,0.0,2.553381,0.295947,2.750398
8.639854,1.492646,0.118465,0,0.731465,0.0,0.0,0.0,1.676286,0.0,1.727971,0.0,4.389572,0.0,4.14713,0.0,6.767468,0.0,1.727971,-0.120021,1.844726,0.0,4.14713,-0.085012,4.200032,0.0,1.727971,0.122519,1.90468,0.0,4.14713,0.085607,4.529864
8.651811,1.029904,0.913902,2,1.068221,0.0,0.0,0.0,2.143459,0.0,2.162953,0.0,5.058216,0.0,5.191087,0.0,8.72012,0.0,2.162953,-0.262434,2.428088,0.0,5.191087,-0.182657,5.546744,0.0,2.162953,0.260033,2.417275,0.0,5.191087,0.181326,5.453677
4.527565,1.073199,0.724462,2,0.69698,0.0,0.0,0.0,1.109389,0.0,1.131891,0.0,2.837447,0.0,2.716539,0.0,4.848448,0.0,1.131891,-0.161315,1.242127,0.0,2.716539,-0.115296,2.960755,0.0,1.131891,0.166513,1.2733,0.0,2.716539,0.111131,2.713589
6.60355,1.020251,0.356283,2,1.481517,0.0,0.0,0.0,1.56457,0.0,1.650887,0.0,3.988393,0.0,3.96213,0.0,6.499461,0.0,1.650887,-0.248309,1.825652,0.0,3.96213,-0.176616,4.044923,0.0,1.650887,0.250653,1.850267,0.0,3.96213,0.175548,4.195682
2.034106,0.542075,0.399371,0,0.868206,0.0,0.0,0.0,0.396098,0.0,0.406821,0.0,1.027692,0.0,0.976371,0.0,1.621332,0.0,0.406821,-0.061987,0.433055,0.0,0.976371,-0.046665,0.993635,0.0,0.406821,0.065421,0.478113,0.0,0.976371,0.046174,1.052283
1.505669,2.085498,0.038206,1,0.670891,0.0,0.0,0.0,0.330128,0.0,0.338775,0.0,0.852186,0.0,0.813061,0.0,1.373862,0.0,0.338775,-0.153215,0.357417,0.0,0.813061,-0.108998,0.892787,0.0,0.338775,0.167287,0.38341,0.0,0.813061,0.112437,0.886311
