base_size,layer_index,petal_index,opening_degree,cp1_x,cp1_y,cp2_x,cp2_y,cp3_x,cp3_y,cp4_x,cp4_y,cp5_x,cp5_y,extrude_depth
7.674011,2,3,0.641598,-0.660493,0.0,-1.265126,3.055699,0.204837,7.898478,1.311473,3.039569,0.643991,0.0,0.025935
7.674011,2,4,0.641598,-0.672568,0.0,-1.331853,3.000626,0.181042,7.775636,1.286722,3.180551,0.679724,0.0,0.024865
7.674011,2,5,0.641598,-0.620592,0.0,-1.310854,3.065123,0.206432,7.748541,1.311067,3.126988,0.652543,0.0,0.025197
7.674011,2,6,0.641598,-0.69494,0.0,-1.324792,3.089104,0.212135,8.514726,1.345054,3.178325,0.619682,0.0,0.024096
7.674011,2,7,0.641598,-0.633733,0.0,-1.352886,3.007897,0.202785,7.891961,1.339529,3.191612,0.662315,0.0,0.025341
7.674011,2,8,0.641598,-0.656842,0.0,-1.245192,3.129449,0.199944,7.775831,1.312263,3.015379,0.677285,0.0,0.024414
7.674011,2,9,0.641598,-0.676554,0.0,-1.297802,3.121723,0.219788,7.63516,1.286225,3.079803,0.651484,0.0,0.023541
7.674011,2,10,0.641598,-0.676567,0.0,-1.356205,3.022209,0.194417,7.617414,1.395576,2.950001,0.633893,0.0,0.024389
7.674011,2,11,0.641598,-0.644202,0.0,-1.270473,3.142105,0.186825,7.517033,1.262566,3.199896,0.642788,0.0,0.024347
7.674011,2,12,0.641598,-0.618423,0.0,-1.29333,3.096397,0.201637,7.511452,1.289339,3.05322,0.613228,0.0,0.025549
2.472605,0,0,0.9378,-0.179897,0.0,-0.356635,0.72788,0.004509,1.820437,0.336751,0.70551,0.177018,0.0,0.009166
2.472605,0,1,0.9378,-0.175172,0.0,-0.344849,0.714134,0.000641,1.754503,0.354825,0.709812,0.173158,0.0,0.008732
2.472605,0,2,0.9378,-0.173332,0.0,-0.348912,0.751979,-0.002839,1.746147,0.354696,0.747409,0.179613,0.0,0.008739
2.472605,0,3,0.9378,-0.179128,0.0,-0.351674,0.708689,0.004153,1.791578,0.36893,0.774588,0.178462,0.0,0.009407
2.472605,0,4,0.9378,-0.176529,0.0,-0.342863,0.724699,-0.004893,1.771198,0.349785,0.720974,0.175864,0.0,0.008599
2.472605,1,0,0.9378,-0.189458,0.0,-0.387696,0.858614,0.050763,2.047226,0.396755,0.78325,0.19283,0.0,0.007939
2.472605,1,1,0.9378,-0.199803,0.0,-0.397933,0.829163,0.052729,2.055754,0.385464,0.831566,0.200187,0.0,0.00798
2.472605,1,2,0.9378,-0.200431,0.0,-0.396367,0.790618,0.051092,2.050473,0.386378,0.830071,0.190022,0.0,0.007703
2.472605,1,3,0.9378,-0.191958,0.0,-0.407529,0.829281,0.047572,2.002281,0.399245,0.801289,0.200009,0.0,0.008388
2.472605,1,4,0.9378,-0.194607,0.0,-0.386033,0.796733,0.0493,2.017182,0.374613,0.781638,0.20684,0.0,0.007427
2.472605,1,5,0.9378,-0.2008,0.0,-0.396112,0.826529,0.049057,2.003041,0.40967,0.811368,0.194538,0.0,0.008028
2.472605,1,6,0.9378,-0.196072,0.0,-0.366071,0.867244,0.051941,2.057261,0.410631,0.845337,0.211966,0.0,0.007434
2.472605,1,7,0.9378,-0.202947,0.0,-0.410613,0.795226,0.052031,2.097212,0.400275,0.8516,0.196902,0.0,0.007827
2.472605,2,0,0.9378,-0.221374,0.0,-0.433096,0.914642,0.08844,2.287829,0.447891,0.964219,0.214794,0.0,0.007281
2.472605,2,1,0.9378,-0.216538,0.0,-0.437824,0.935253,0.09149,2.260735,0.41786,0.87982,0.210905,0.0,0.007429
2.472605,2,2,0.9378,-0.216841,0.0,-0.437899,0.938408,0.091854,2.253488,0.4467,0.891441,0.220435,0.0,0.007666
2.472605,2,3,0.9378,-0.222551,0.0,-0.413636,0.877189,0.097814,2.195079,0.447273,0.939,0.234358,0.0,0.007037
2.472605,2,4,0.9378,-0.21539,0.0,-0.459695,0.887871,0.093284,2.304947,0.441128,0.894826,0.221443,0.0,0.007179
2.472605,2,5,0.9378,-0.224872,0.0,-0.454882,0.932799,0.089128,2.293469,0.430646,0.935429,0.218797,0.0,0.007104
2.472605,2,6,0.9378,-0.232914,0.0,-0.455654,0.926907,0.093081,2.298573,0.420301,0.904271,0.222045,0.0,0.007176
2.472605,2,7,0.9378,-0.220172,0.0,-0.420654,0.938781,0.092853,2.183409,0.442865,0.870276,0.227707,0.0,0.006827
2.472605,2,8,0.9378,-0.222136,0.0,-0.43339,0.898933,0.10118,2.376252,0.456853,0.850287,0.214324,0.0,0.006826
2.472605,2,9,0.9378,-0.219337,0.0,-0.45304,0.870769,0.093018,2.246975,0.463583,0.905323,0.230646,0.0,0.00693
2.472605,2,10,0.9378,-0.218865,0.0,-0.430297,0.922489,0.090459,2.318522,0.439688,0.931794,0.223517,0.0,0.007195
2.472605,2,11,0.9378,-0.211284,0.0,-0.436843,0.877483,0.092125,2.187883,0.44694,0.91298,0.232805,0.0,0.007322
2.472605,2,12,0.9378,-0.230208,0.0,-0.434825,0.890912,0.092657,2.180895,0.453549,0.952297,0.213546,0.0,0.007701
4.744485,0,0,0.319548,-0.311232,0.0,-0.582761,1.733849,0.001334,4.211044,0.62824,1.741272,0.306651,0.0,0.021577
4.744485,0,1,0.319548,-0.302449,0.0,-0.61496,1.708243,0.003004,4.045547,0.586311,1.665287,0.308376,0.0,0.020474
4.744485,0,2,0.319548,-0.307309,0.0,-0.593859,1.638194,0.002658,4.143812,0.608413,1.587349,0.320773,0.0,0.0211
4.744485,0,3,0.319548,-0.307688,0.0,-0.606485,1.560109,-0.00141,4.172276,0.592387,1.72374,0.310678,0.0,0.020697
4.744485,0,4,0.319548,-0.300394,0.0,-0.604789,1.631631,-0.002603,4.135244,0.613311,1.779577,0.306128,0.0,0.022277
4.744485,1,0,0.319548,-0.335149,0.0,-0.717299,1.914321,0.037374,4.835253,0.687401,1.980544,0.347646,0.0,0.01972
4.744485,1,1,0.319548,-0.351011,0.0,-0.650897,1.842268,0.017502,4.758239,0.686363,1.854655,0.352751,0.0,0.019318
4.744485,1,2,0.319548,-0.341247,0.0,-0.681743,1.873623,0.028185,4.552938,0.694939,1.928906,0.344568,0.0,0.018627
4.744485,1,3,0.319548,-0.331087,0.0,-0.679212,1.823331,0.032086,4.558605,0.671642,1.863675,0.344374,0.0,0.018755
4.744485,1,4,0.319548,-0.342411,0.0,-0.682869,1.845846,0.026302,4.854482,0.688475,1.890601,0.361437,0.0,0.019339
4.744485,1,5,0.319548,-0.348017,0.0,-0.700732,1.923727,0.038833,4.875177,0.655288,1.820273,0.348982,0.0,0.019432
4.744485,1,6,0.319548,-0.335175,0.0,-0.69964,1.931241,0.02328,4.459342,0.635286,1.886046,0.329156,0.0,0.018477
4.744485,1,7,0.319548,-0.348337,0.0,-0.693827,1.902255,0.024972,4.562368,0.708088,1.885678,0.350083,0.0,0.018873
4.744485,2,0,0.319548,-0.377881,0.0,-0.796747,2.116702,0.06334,4.921842,0.719859,2.034555,0.375937,0.0,0.016694
4.744485,2,1,0.319548,-0.359489,0.0,-0.759681,2.068551,0.056297,5.404339,0.79985,2.12387,0.367379,0.0,0.017405
4.744485,2,2,0.319548,-0.382071,0.0,-0.712854,2.075813,0.056213,5.158107,0.768364,2.068649,0.395065,0.0,0.016195
4.744485,2,3,0.319548,-0.393646,0.0,-0.766159,2.083106,0.066218,5.295898,0.747557,2.18294,0.381672,0.0,0.017506
4.744485,2,4,0.319548,-0.372099,0.0,-0.787072,2.052537,0.06102,5.21782,0.764736,2.018908,0.385509,0.0,0.017472
4.744485,2,5,0.319548,-0.373876,0.0,-0.776781,2.123113,0.058473,5.093662,0.750606,2.019797,0.371929,0.0,0.017687
4.744485,2,6,0.319548,-0.376454,0.0,-0.746094,2.150221,0.062098,5.155075,0.752228,2.083424,0.393023,0.0,0.018387
4.744485,2,7,0.319548,-0.385039,0.0,-0.698351,1.996623,0.060137,5.405661,0.726671,2.137773,0.371034,0.0,0.017758
4.744485,2,8,0.319548,-0.388952,0.0,-0.773466,2.083464,0.073207,5.25011,0.74756,2.047084,0.386846,0.0,0.017424
4.744485,2,9,0.319548,-0.383212,0.0,-0.775588,2.024865,0.058964,5.058459,0.750715,2.082449,0.376129,0.0,0.01791
4.744485,2,10,0.319548,-0.377658,0.0,-0.780078,2.084121,0.058337,5.0847,0.715699,2.133493,0.380934,0.0,0.017352
4.744485,2,11,0.319548,-0.380226,0.0,-0.735809,2.062239,0.066833,5.159164,0.73144,2.029744,0.388041,0.0,0.018031
4.744485,2,12,0.319548,-0.380163,0.0,-0.795027,2.139153,0.072177,4.960457,0.743093,2.134504,0.375755,0.0,0.018574
6.422121,0,0,0.343548,-0.43498,0.0,-0.837145,2.168672,0.001651,5.573993,0.79458,2.101323,0.386555,0.0,0.029671
6.422121,0,1,0.343548,-0.426456,0.0,-0.839201,2.394696,-0.014436,5.581544,0.822947,2.114838,0.422651,0.0,0.028114
6.422121,0,2,0.343548,-0.399272,0.0,-0.829426,2.301601,0.01045,5.805906,0.831676,2.257836,0.402571,0.0,0.030031
6.422121,0,3,0.343548,-0.427466,0.0,-0.82617,2.402099,-0.003033,5.533858,0.808788,2.21471,0.400299,0.0,0.029437
6.422121,0,4,0.343548,-0.416862,0.0,-0.839815,2.17701,0.004014,5.422171,0.824819,2.246665,0.37558,0.0,0.030015
6.422121,1,0,0.343548,-0.448664,0.0,-0.928383,2.533017,0.042044,6.276894,0.930179,2.569953,0.454065,0.0,0.02586
6.422121,1,1,0.343548,-0.477554,0.0,-0.963814,2.601458,0.04627,6.551842,0.943314,2.577442,0.444543,0.0,0.025432
6.422121,1,2,0.343548,-0.445114,0.0,-0.884695,2.496784,0.036841,6.057303,0.922896,2.656085,0.472801,0.0,0.026082
6.422121,1,3,0.343548,-0.448652,0.0,-0.894438,2.556201,0.046221,6.117045,0.983624,2.501155,0.447732,0.0,0.026003
6.422121,1,4,0.343548,-0.469673,0.0,-0.951138,2.52906,0.043583,6.141438,0.951635,2.63296,0.461658,0.0,0.025974
6.422121,1,5,0.343548,-0.459828,0.0,-0.893728,2.564875,0.018857,6.354838,0.906796,2.514296,0.454585,0.0,0.025432
6.422121,1,6,0.343548,-0.473512,0.0,-0.978197,2.522146,0.044805,6.33071,0.940803,2.544632,0.469619,0.0,0.026241
6.422121,1,7,0.343548,-0.479301,0.0,-0.935868,2.450469,0.036693,6.83364,0.954366,2.518272,0.460242,0.0,0.023954
6.422121,2,0,0.343548,-0.512997,0.0,-1.003902,2.701964,0.077129,6.869854,1.03035,2.87425,0.506596,0.0,0.022814
6.422121,2,1,0.343548,-0.502744,0.0,-1.019088,2.809571,0.094123,7.010321,1.050652,2.83117,0.513669,0.0,0.022763
6.422121,2,2,0.343548,-0.533168,0.0,-1.03015,2.871408,0.102271,6.704865,1.03097,2.76042,0.534838,0.0,0.022913
6.422121,2,3,0.343548,-0.517689,0.0,-1.007166,2.865883,0.092333,6.926001,1.07153,2.877906,0.510694,0.0,0.023958
6.422121,2,4,0.343548,-0.51523,0.0,-1.029286,2.842686,0.073431,7.061885,0.992472,2.878398,0.492556,0.0,0.022508
6.422121,2,5,0.343548,-0.492385,0.0,-1.069262,2.868535,0.080266,6.890464,1.047072,2.764319,0.515223,0.0,0.023005
6.422121,2,6,0.343548,-0.518051,0.0,-1.038037,2.875234,0.085903,7.066815,1.034058,2.780966,0.532248,0.0,0.023306
6.422121,2,7,0.343548,-0.51305,0.0,-0.987739,2.755146,0.082964,7.195043,1.048615,2.685508,0.516323,0.0,0.022577
6.422121,2,8,0.343548,-0.530865,0.0,-1.060055,2.798692,0.114155,7.094823,0.955004,2.809137,0.532622,0.0,0.022723
6.422121,2,9,0.343548,-0.530248,0.0,-0.991443,2.855682,0.093828,7.200739,1.070553,2.639023,0.521426,0.0,0.022055
6.422121,2,10,0.343548,-0.540767,0.0,-1.024769,2.868324,0.094036,7.412823,1.043414,2.926567,0.556955,0.0,0.022802
6.422121,2,11,0.343548,-0.521169,0.0,-0.932718,2.823919,0.093186,7.206214,1.003655,2.841019,0.503169,0.0,0.022932
6.422121,2,12,0.343548,-0.52982,0.0,-0.994906,2.740135,0.093735,7.03608,1.076183,2.875833,0.523089,0.0,0.023783
2.246817,0,0,0.484712,-0.151731,0.0,-0.301443,0.78367,0.000853,1.887057,0.296702,0.735656,0.147088,0.0,0.009692
2.246817,0,1,0.484712,-0.149184,0.0,-0.318747,0.754334,-0.003564,1.947162,0.290833,0.758919,0.145807,0.0,0.00956
2.246817,0,2,0.484712,-0.154444,0.0,-0.283134,0.765071,-0.002411,1.909666,0.301358,0.784895,0.153189,0.0,0.010013
2.246817,0,3,0.484712,-0.149021,0.0,-0.305764,0.789831,0.001811,1.928329,0.301971,0.785475,0.145946,0.0,0.010262
2.246817,0,4,0.484712,-0.137579,0.0,-0.290192,0.736215,0.005535,1.961729,0.282866,0.745747,0.153893,0.0,0.009922
2.246817,1,0,0.484712,-0.171114,0.0,-0.352507,0.834822,0.025471,1.944998,0.335374,0.847845,0.165633,0.0,0.008717
2.246817,1,1,0.484712,-0.173187,0.0,-0.330125,0.877885,0.015107,2.124051,0.318015,0.836242,0.167995,0.0,0.008917
2.246817,1,2,0.484712,-0.166226,0.0,-0.337262,0.847677,0.017159,2.080813,0.338907,0.840941,0.16986,0.0,0.008435
2.246817,1,3,0.484712,-0.172862,0.0,-0.330919,0.804957,0.023477,2.183876,0.329159,0.831472,0.161295,0.0,0.008837
2.246817,1,4,0.484712,-0.159943,0.0,-0.332999,0.855164,0.022519,2.146113,0.318759,0.885899,0.169555,0.0,0.00862
2.246817,1,5,0.484712,-0.170039,0.0,-0.335753,0.858633,0.024296,2.148923,0.326246,0.853515,0.171026,0.0,0.008845
2.246817,1,6,0.484712,-0.166813,0.0,-0.343393,0.85613,0.024463,2.196962,0.344693,0.838785,0.165629,0.0,0.008945
2.246817,1,7,0.484712,-0.170021,0.0,-0.334674,0.816818,0.029701,2.170289,0.34236,0.872872,0.171872,0.0,0.008531
2.246817,2,0,0.484712,-0.179647,0.0,-0.370358,0.961055,0.041233,2.381469,0.363848,0.96799,0.187932,0.0,0.008076
2.246817,2,1,0.484712,-0.192698,0.0,-0.378855,0.942793,0.042481,2.48042,0.374362,0.943631,0.194822,0.0,0.007545
2.246817,2,2,0.484712,-0.188445,0.0,-0.377576,0.939738,0.04697,2.374984,0.378333,0.980773,0.180652,0.0,0.007461
2.246817,2,3,0.484712,-0.185016,0.0,-0.373791,0.919501,0.049743,2.375191,0.389394,0.969204,0.180657,0.0,0.008101
2.246817,2,4,0.484712,-0.190543,0.0,-0.383326,0.92966,0.041272,2.467797,0.367426,0.96525,0.182065,0.0,0.007791
2.246817,2,5,0.484712,-0.183194,0.0,-0.362764,0.896274,0.045556,2.409367,0.37007,0.936254,0.182085,0.0,0.007506
2.246817,2,6,0.484712,-0.172954,0.0,-0.380188,0.89425,0.041772,2.362062,0.371876,0.938814,0.194403,0.0,0.007678
2.246817,2,7,0.484712,-0.183045,0.0,-0.374283,0.89013,0.041989,2.280792,0.364186,0.945594,0.181011,0.0,0.007555
2.246817,2,8,0.484712,-0.176539,0.0,-0.377816,0.94079,0.041801,2.436582,0.370337,0.970383,0.183065,0.0,0.007742
2.246817,2,9,0.484712,-0.187495,0.0,-0.365814,0.994809,0.043964,2.328618,0.380161,0.982005,0.176586,0.0,0.007849
2.246817,2,10,0.484712,-0.184867,0.0,-0.361432,0.986405,0.043297,2.316621,0.373952,0.967511,0.186161,0.0,0.007656
2.246817,2,11,0.484712,-0.187818,0.0,-0.350148,0.955906,0.041875,2.444392,0.373047,0.975562,0.193917,0.0,0.007656
2.246817,2,12,0.484712,-0.185365,0.0,-0.368963,0.952461,0.04748,2.335901,0.361705,0.935904,0.174819,0.0,0.007662
5.257829,0,0,0.895752,-0.37837,0.0,-0.731674,1.714378,-0.007254,4.088942,0.739221,1.626117,0.355127,0.0,0.019663
5.257829,0,1,0.895752,-0.372182,0.0,-0.729377,1.523904,0.004936,3.945427,0.724986,1.618509,0.376104,0.0,0.019231
5.257829,0,2,0.895752,-0.384144,0.0,-0.712367,1.581469,0.012042,4.107071,0.764145,1.493878,0.36127,0.0,0.018297
5.257829,0,3,0.895752,-0.37009,0.0,-0.702523,1.531692,-0.001821,3.8479,0.724264,1.60231,0.3795,0.0,0.01981
5.257829,0,4,0.895752,-0.362309,0.0,-0.740265,1.555657,0.001514,4.025471,0.749161,1.555119,0.372422,0.0,0.018876
5.257829,1,0,0.895752,-0.42053,0.0,-0.870219,1.651482,0.095142,4.399783,0.854351,1.793396,0.433458,0.0,0.017627
5.257829,1,1,0.895752,-0.408467,0.0,-0.883501,1.794762,0.092684,4.535454,0.834589,1.800608,0.403394,0.0,0.017596
5.257829,1,2,0.895752,-0.412633,0.0,-0.805299,1.817206,0.100457,4.343466,0.841895,1.773977,0.444489,0.0,0.017861
5.257829,1,3,0.895752,-0.432745,0.0,-0.788623,1.697038,0.100182,4.588515,0.846613,1.864141,0.402964,0.0,0.017624
5.257829,1,4,0.895752,-0.427709,0.0,-0.818703,1.804835,0.100879,4.427826,0.870132,1.782127,0.432522,0.0,0.018016
5.257829,1,5,0.895752,-0.40975,0.0,-0.87213,1.857635,0.110956,4.579177,0.849611,1.735238,0.416503,0.0,0.016811
5.257829,1,6,0.895752,-0.419653,0.0,-0.806777,1.68136,0.082207,4.351181,0.832363,1.774671,0.38878,0.0,0.016574
5.257829,1,7,0.895752,-0.413643,0.0,-0.796685,1.693108,0.090713,4.611129,0.858578,1.705782,0.424986,0.0,0.017689
5.257829,2,0,0.895752,-0.4813,0.0,-0.914522,2.037317,0.202288,4.926619,1.008195,1.96982,0.457375,0.0,0.01558
5.257829,2,1,0.895752,-0.454592,0.0,-0.924613,1.993073,0.193494,4.577895,0.915945,1.995597,0.475157,0.0,0.01478
5.257829,2,2,0.895752,-0.471487,0.0,-0.957155,1.900524,0.21002,4.777512,0.941164,2.002021,0.453325,0.0,0.015533
5.257829,2,3,0.895752,-0.484584,0.0,-0.880771,1.879032,0.191298,4.659139,0.949544,2.046835,0.459778,0.0,0.015243
5.257829,2,4,0.895752,-0.472446,0.0,-0.896559,1.952901,0.197674,4.859307,0.940156,2.070939,0.460173,0.0,0.015094
5.257829,2,5,0.895752,-0.460839,0.0,-0.962032,1.98959,0.208489,4.755769,0.942936,2.007522,0.474629,0.0,0.015521
5.257829,2,6,0.895752,-0.498993,0.0,-0.915939,1.945856,0.18249,5.034732,0.946866,1.969421,0.462837,0.0,0.015252
5.257829,2,7,0.895752,-0.468154,0.0,-0.869202,1.957891,0.176779,4.776712,0.990553,1.930286,0.465075,0.0,0.015449
5.257829,2,8,0.895752,-0.455329,0.0,-0.913966,1.849147,0.181194,4.87459,0.895019,1.91841,0.472138,0.0,0.015381
5.257829,2,9,0.895752,-0.480952,0.0,-0.912612,1.955382,0.202776,5.062277,0.989365,1.922759,0.485928,0.0,0.015291
5.257829,2,10,0.895752,-0.449672,0.0,-0.967876,1.96393,0.1885,5.041565,0.967819,1.883595,0.483772,0.0,0.015463
5.257829,2,11,0.895752,-0.440734,0.0,-0.899262,1.923506,0.181159,4.862071,0.986603,1.915782,0.423833,0.0,0.015437
5.257829,2,12,0.895752,-0.458094,0.0,-0.980906,2.015841,0.204811,5.027763,0.966137,1.94375,0.456069,0.0,0.015189
6.86164,0,0,0.753599,-0.472179,0.0,-0.982093,2.191896,-0.010679,5.672718,0.974174,2.104287,0.467287,0.0,0.026865
6.86164,0,1,0.753599,-0.449285,0.0,-0.891284,2.126793,0.001835,5.307927,0.983346,2.136477,0.441125,0.0,0.026254
6.86164,0,2,0.753599,-0.446181,0.0,-0.976732,2.073324,-0.006734,5.395794,0.903481,2.11395,0.448689,0.0,0.026402
6.86164,0,3,0.753599,-0.468615,0.0,-0.954531,2.142845,-0.005668,5.370628,0.948289,2.086763,0.459447,0.0,0.026953
6.86164,0,4,0.753599,-0.453965,0.0,-0.990526,2.174842,0.010669,5.143279,0.923791,2.124019,0.454775,0.0,0.027303
6.86164,1,0,0.753599,-0.517578,0.0,-1.03738,2.299397,0.116209,6.050424,1.039332,2.382748,0.536688,0.0,0.024447
6.86164,1,1,0.753599,-0.552063,0.0,-1.083275,2.316951,0.094206,5.775321,1.142125,2.362384,0.535389,0.0,0.02449
6.86164,1,2,0.753599,-0.527196,0.0,-1.057127,2.381097,0.114427,6.393242,1.086082,2.632382,0.534901,0.0,0.022383
6.86164,1,3,0.753599,-0.538077,0.0,-1.089148,2.370409,0.11183,5.802848,1.021449,2.416546,0.512067,0.0,0.024193
6.86164,1,4,0.753599,-0.530653,0.0,-1.097162,2.36561,0.088035,6.057209,1.009005,2.339329,0.51699,0.0,0.02346
6.86164,1,5,0.753599,-0.533913,0.0,-1.089842,2.59228,0.101687,5.967597,1.111192,2.443761,0.541797,0.0,0.023701
6.86164,1,6,0.753599,-0.575243,0.0,-1.061692,2.451604,0.101293,6.155996,1.078084,2.324352,0.532665,0.0,0.023103
6.86164,1,7,0.753599,-0.539641,0.0,-1.109999,2.394358,0.100444,6.193623,1.065154,2.385599,0.512855,0.0,0.023323
6.86164,2,0,0.753599,-0.607857,0.0,-1.159261,2.632518,0.208298,6.657479,1.166809,2.738852,0.569022,0.0,0.021376
6.86164,2,1,0.753599,-0.573401,0.0,-1.164645,2.7379,0.218804,6.606769,1.159918,2.784739,0.596452,0.0,0.020728
6.86164,2,2,0.753599,-0.568258,0.0,-1.172562,2.732192,0.201071,6.575954,1.157855,2.688691,0.568456,0.0,0.019914
6.86164,2,3,0.753599,-0.597654,0.0,-1.171322,2.74176,0.179807,6.683044,1.155801,2.6198,0.574256,0.0,0.020756
6.86164,2,4,0.753599,-0.600472,0.0,-1.11994,2.669062,0.217518,6.458657,1.195383,2.716882,0.615561,0.0,0.020895
6.86164,2,5,0.753599,-0.576847,0.0,-1.162553,2.601829,0.211027,6.738839,1.135982,2.59821,0.588877,0.0,0.020704
6.86164,2,6,0.753599,-0.599071,0.0,-1.196252,2.629716,0.21898,6.969828,1.131691,2.681204,0.634163,0.0,0.020553
6.86164,2,7,0.753599,-0.580103,0.0,-1.232647,2.616592,0.205417,6.54446,1.220239,2.720106,0.573219,0.0,0.020477
6.86164,2,8,0.753599,-0.589112,0.0,-1.216664,2.785533,0.200284,6.93857,1.185893,2.667931,0.585854,0.0,0.020745
6.86164,2,9,0.753599,-0.604527,0.0,-1.233513,2.788553,0.205902,6.786509,1.221343,2.677318,0.604297,0.0,0.020678
6.86164,2,10,0.753599,-0.614065,0.0,-1.22434,2.681243,0.20649,6.414561,1.226794,2.651517,0.572308,0.0,0.022017
6.86164,2,11,0.753599,-0.589086,0.0,-1.141748,2.555557,0.191495,6.755121,1.198296,2.65435,0.595727,0.0,0.021121
6.86164,2,12,0.753599,-0.5921,0.0,-1.152347,2.725877,0.206142,6.557754,1.172063,2.707063,0.577484,0.0,0.021513
4.2086,0,0,0.081488,-0.257363,0.0,-0.554841,1.618624,-0.001639,3.861422,0.518519,1.562925,0.253714,0.0,0.020823
4.2086,0,1,0.081488,-0.264706,0.0,-0.512521,1.604121,0.000408,3.965028,0.513887,1.510731,0.253451,0.0,0.020448
4.2086,0,2,0.081488,-0.248859,0.0,-0.504577,1.55561,-0.001832,3.930298,0.49542,1.601422,0.249558,0.0,0.020208
4.2086,0,3,0.081488,-0.248064,0.0,-0.519512,1.610043,0.006245,4.035823,0.517551,1.593165,0.255905,0.0,0.02035
4.2086,0,4,0.081488,-0.252178,0.0,-0.5219,1.546376,0.002992,3.881769,0.527748,1.631514,0.243823,0.0,0.021497
4.2086,1,0,0.081488,-0.288108,0.0,-0.571284,1.727813,0.007029,4.536059,0.58033,1.787465,0.300974,0.0,0.019002
4.2086,1,1,0.081488,-0.272146,0.0,-0.590383,1.800506,0.009527,4.566139,0.539715,1.789066,0.297806,0.0,0.019304
4.2086,1,2,0.081488,-0.286824,0.0,-0.564151,1.654891,0.010592,4.331372,0.584548,1.82858,0.291531,0.0,0.018263
4.2086,1,3,0.081488,-0.286644,0.0,-0.579369,1.852268,0.007004,4.349527,0.578005,1.740516,0.291194,0.0,0.017589
4.2086,1,4,0.081488,-0.293544,0.0,-0.58355,1.803621,0.00139,4.379021,0.565966,1.801803,0.290786,0.0,0.018461
4.2086,1,5,0.081488,-0.273782,0.0,-0.546563,1.783684,-0.000674,4.738869,0.593671,1.742972,0.301712,0.0,0.018186
4.2086,1,6,0.081488,-0.294853,0.0,-0.567424,1.745223,0.008768,4.552447,0.567728,1.717203,0.289111,0.0,0.018212
4.2086,1,7,0.081488,-0.285918,0.0,-0.54871,1.865356,0.001065,4.406746,0.595708,1.897383,0.2814,0.0,0.019673
4.2086,2,0,0.081488,-0.309236,0.0,-0.641933,1.976439,0.020173,4.961262,0.651804,1.908408,0.319226,0.0,0.016382
4.2086,2,1,0.081488,-0.339052,0.0,-0.650253,1.993179,0.006834,4.953342,0.676416,1.842098,0.311725,0.0,0.016252
4.2086,2,2,0.081488,-0.313927,0.0,-0.648714,1.966701,0.011012,4.979305,0.683488,1.917114,0.325175,0.0,0.01736
4.2086,2,3,0.081488,-0.329411,0.0,-0.614878,1.976857,-0.001863,4.858754,0.646238,2.040573,0.308431,0.0,0.016239
4.2086,2,4,0.081488,-0.323494,0.0,-0.663171,1.986211,0.012519,4.991525,0.64022,1.918851,0.329776,0.0,0.017138
4.2086,2,5,0.081488,-0.323989,0.0,-0.627561,2.009142,0.015498,5.00532,0.683146,1.95913,0.308086,0.0,0.0169
4.2086,2,6,0.081488,-0.328618,0.0,-0.646836,1.909414,0.010829,4.761195,0.639016,1.952763,0.343865,0.0,0.01615
4.2086,2,7,0.081488,-0.325069,0.0,-0.646062,1.908878,0.004877,4.971884,0.620078,2.039936,0.31306,0.0,0.016611
4.2086,2,8,0.081488,-0.316354,0.0,-0.649003,1.918882,0.007914,5.131305,0.664279,2.005608,0.320577,0.0,0.017457
4.2086,2,9,0.081488,-0.322136,0.0,-0.632267,2.08668,0.030394,4.745733,0.636059,2.0172,0.324886,0.0,0.015855
4.2086,2,10,0.081488,-0.31705,0.0,-0.619663,2.013631,0.012557,4.807317,0.607907,2.095395,0.313714,0.0,0.016139
4.2086,2,11,0.081488,-0.329124,0.0,-0.635206,1.916685,0.014811,5.019204,0.652733,1.978311,0.325475,0.0,0.01619
4.2086,2,12,0.081488,-0.325779,0.0,-0.648688,1.959121,0.017798,5.077873,0.625686,1.968704,0.30978,0.0,0.016349
7.00825,0,0,0.633396,-0.470455,0.0,-0.929638,2.329143,0.009994,5.792763,0.956526,2.251791,0.479782,0.0,0.028547
7.00825,0,1,0.633396,-0.44366,0.0,-0.996586,2.152301,0.004179,5.575118,0.954931,2.333415,0.483076,0.0,0.027666
7.00825,0,2,0.633396,-0.467655,0.0,-0.932455,2.328328,-0.003827,5.793137,0.949601,2.17493,0.477128,0.0,0.026913
7.00825,0,3,0.633396,-0.451906,0.0,-0.914341,2.252546,-0.004483,5.567764,0.944117,2.189102,0.468703,0.0,0.029672
7.00825,0,4,0.633396,-0.443903,0.0,-0.951871,2.314295,0.008205,5.897611,0.957835,2.20564,0.479001,0.0,0.02972
7.00825,1,0,0.633396,-0.551436,0.0,-1.102664,2.552649,0.088524,6.384241,1.074075,2.61224,0.512906,0.0,0.025704
7.00825,1,1,0.633396,-0.501529,0.0,-1.056939,2.533377,0.087197,6.379493,1.120443,2.561386,0.514083,0.0,0.025503
7.00825,1,2,0.633396,-0.526304,0.0,-1.051793,2.479301,0.077014,6.48648,1.070839,2.594608,0.522042,0.0,0.024312
7.00825,1,3,0.633396,-0.519609,0.0,-1.085703,2.448896,0.070144,6.248497,1.062898,2.598675,0.517644,0.0,0.02596
